"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
140.91662061995,6.09870687958109,2.13992101100051,2.84996822229885,0.00437235973105874,0.0144170131408863,"6301"
140.89425645226,6.09847789958912,2.13992102325129,2.84986120203792,0.0043738311392397,0.0144170131408863,"6300"
140.871892284569,6.09824888324824,2.13992103550596,2.84975416478692,0.00437530322995934,0.0144170131408863,"6299"
264.963683513313,3.43980905358668,1.20712245775198,2.84959411656761,0.00437750522203907,0.0144181646818155,"10848"
264.918955177931,3.43954304585304,1.20712247250591,2.84937371658136,0.00438053919625119,0.0144220543842737,"10846"
264.609344474109,4.50277965813934,1.5804440581107,2.84905981646834,0.00438486356168511,0.0144253632936831,"11332"
264.829498507168,3.43901088319879,1.20712250203004,2.84893279465452,0.00438661454497784,0.0144253632936831,"10842"
140.692978943042,6.09641544257399,2.13992113368354,2.84889725448898,0.00438710457614647,0.0144253632936831,"6291"
264.340974461819,4.50125111329765,1.5804441213056,2.84809254096196,0.00439821333180172,0.0144557830918128,"11320"
264.229153623365,4.50061374132434,1.58044414767587,2.84768920682375,0.00440379078817967,0.0144643680142799,"11315"
140.402244763061,6.09343112300036,2.13992129375577,2.84750244823528,0.0044063755270131,0.0144643680142799,"6278"
140.37988059537,6.09320130405342,2.13992130609649,2.84739503583347,0.0044078627373827,0.0144643680142799,"6277"
264.139696952601,4.50010364092545,1.58044416878866,2.84736641116186,0.00440825914555722,0.0144643680142799,"11311"
140.312788092298,6.09251162747122,2.13992134314222,2.84707269591746,0.00441232852217029,0.014469200559634,"6274"
140.290423924607,6.09228166199112,2.13992135549867,2.84696521502371,0.00441381850304412,0.014469200559634,"6273"
140.268059756916,6.09205165984853,2.13992136785906,2.84685771699335,0.00441530917758328,0.014469200559634,"6272"
139.954961409245,6.08882777373294,2.13992154131934,2.84535094215602,0.00443625168974766,0.0145317116587988,"6258"
264.046752637989,3.43434606756117,1.20712276129525,2.84506777411446,0.00444019744757133,0.0145385177679629,"10807"
139.798412235409,6.08721312506258,2.13992162834083,2.84459629009042,0.0044467743197915,0.0145503677064642,"6251"
263.28985858035,4.49524867046972,1.58044437009795,2.84429414632994,0.00445099365383846,0.0145503677064642,"11273"
263.890203464153,3.43341129170811,1.20712281334926,2.84429326804108,0.00445100592412774,0.0145503677064642,"10800"
139.731319732336,6.08652057919614,2.13992166569545,2.84427260902474,0.00445129455339731,0.0145503677064642,"6248"
139.418221384665,6.08328429549498,2.13992184049235,2.84276003935515,0.00447247295841379,0.0145988653038954,"6234"
263.577105116481,3.43153992100648,1.20712291765928,2.84274274873394,0.00447271558180486,0.0145988653038954,"10786"
139.395857216974,6.08305285434001,2.13992185300789,2.84265186870708,0.00447399101375515,0.0145988653038954,"6233"
263.55474094879,3.43140615873859,1.20712292512033,2.84263192035438,0.00447427101779323,0.0145988653038954,"10785"
139.373493049283,6.0828213760505,2.13992186552745,2.84254368070173,0.00447550977966009,0.0145988653038954,"6232"
139.328764713901,6.08235830802009,2.13992189057862,2.8423272525968,0.00447854944487769,0.0146003475116097,"6230"
24.3923316630023,-3.45752764045789,1.21648305181627,-2.84223247935566,0.00447988109429161,0.0146003475116097,"91"
139.284036378519,6.08189509130831,2.13992191564588,2.84211075499578,0.00448159195750167,0.0146003475116097,"6228"
139.149851372374,6.08050454812945,2.13992199094434,2.84146084476946,0.00449073661423976,0.0146240180203465,"6222"
138.859117192394,6.07748709876737,2.13992215459025,2.84005055311514,0.00451063850164534,0.0146792728383246,"6209"
138.836753024703,6.07725472565961,2.13992216720679,2.83994194685696,0.00451217445049414,0.0146792728383246,"6208"
262.059829357354,4.48819267587035,1.58044466385165,2.8398290547752,0.00451377151323625,0.0146792728383246,"11218"
138.792024689321,6.07678986712929,2.13992219245205,2.83972468184282,0.00451524851277774,0.0146792728383246,"6206"
138.702568018558,6.07585970047142,2.13992224299142,2.83928994166531,0.00452140530793688,0.0146920246973058,"6202"
138.680203850867,6.07562706507039,2.13992225563646,2.8391812128069,0.00452294631565525,0.0146920246973058,"6201"
138.590747180104,6.07469614815705,2.1399223062574,2.83874612194746,0.00452911759541092,0.0147048140676788,"6197"
138.568383012413,6.07446332504084,2.13992231892284,2.83863730534785,0.00453066222976921,0.0147048140676788,"6196"
138.523654677031,6.07399756605814,2.139922344266,2.83841961944724,0.00453375367887199,0.0147053865452072,"6194"
262.682538408848,3.42617973301119,1.20712321718049,2.83830157870196,0.00453543082408504,0.0147053865452072,"10746"
138.478926341649,6.07353165666079,2.13992236962554,2.8382018632403,0.00453684803809743,0.0147053865452072,"6192"
138.456562173959,6.07329864552625,2.13992238231145,2.83809295875776,0.00453839631011019,0.0147053865452072,"6191"
138.411833838577,6.07283251032466,2.13992240769556,2.83787509700614,0.00454149504114723,0.0147082042989714,"6189"
138.389469670886,6.07259938623327,2.13992242039378,2.83776613972567,0.00454304550105708,0.0147082042989714,"6188"
138.322377167814,6.07189978785066,2.13992245851305,2.83743916219739,0.00454770126367064,0.0147171554823903,"6185"
138.277648832432,6.07143320038334,2.13992248394646,2.83722108904916,0.00455080876225648,0.0147210908547973,"6183"
138.23292049705,6.07096646196568,2.13992250939631,2.8370029453442,0.00455391919046686,0.0147250324301635,"6181"
262.391804228867,3.42443337512661,1.20712331500395,2.83685463826485,0.00455603494426254,0.0147257558019914,"10733"
138.054007155524,6.06909799683627,2.13992261136066,2.83612966404298,0.00456639027089769,0.0147530989947683,"6173"
506.333386348073,-1.95348231260068,0.688866550623975,-2.83579208604514,0.00457121941007061,0.0147583555213374,"4646"
260.941620972812,4.48174805049204,1.58044493337959,2.83575084195332,0.00457180973428555,0.0147583555213374,"11168"
137.942186317069,6.06792897607999,2.13992267522268,2.83558328828333,0.00457420863002111,0.0147588924498004,"6168"
260.852164302049,4.48123123463908,1.58044495504482,2.8354237965295,0.00457649316091698,0.0147588924498004,"11164"
260.829800134358,4.48110200174266,1.58044496046352,2.83534201686367,0.0045776649587329,0.0147588924498004,"11163"
260.673250960522,4.48019704718394,1.5804449984213,2.83476935398524,0.00458587810088318,0.014779250210838,"11156"
260.606158457449,4.47980903567822,1.58044501470331,2.83452381702706,0.00458940368281982,0.0147799744423802,"11153"
137.718544640161,6.06558808892615,2.13992280325785,2.83448920666288,0.00458990083865257,0.0147799744423802,"6158"
137.629087969398,6.06465066950629,2.13992285458843,2.83405107642196,0.0045961985186165,0.0147941327834542,"6154"
137.584359634016,6.06418173128133,2.13992288027874,2.83383190448967,0.00459935182950483,0.0147981625833138,"6152"
260.36015261285,4.47838543333626,1.58044507447814,2.83362294941822,0.00460235997072958,0.0148017221703258,"11142"
137.360717957108,6.06183475103964,2.13992300898129,2.83273497485565,0.00461516323883798,0.0148367680660372,"6142"
259.957597594415,4.47605286785136,1.58044517254331,2.83214688216506,0.00462366040329313,0.0148551101598716,"11124"
137.226532950963,6.06042472802165,2.13992308640418,2.83207595942399,0.00462468610013735,0.0148551101598716,"6136"
137.181804615581,6.05995441393879,2.13992311224546,2.83185614439201,0.00462786641190105,0.0148591931863968,"6134"
261.273595844325,3.41769684374525,1.20712369345935,2.83127310172405,0.00463631154245995,0.0148801701999859,"10683"
259.577406743671,4.47384642106724,1.58044526544863,2.83075062381062,0.00464389127076675,0.0148970922975037,"11107"
136.935798770982,6.05736494228,2.13992325467429,2.83064587902802,0.00464541218116941,0.0148970922975037,"6123"
136.8910704356,6.05689362949032,2.13992328062544,2.83042559718312,0.00464861217927819,0.0149002100709672,"6121"
136.868706267909,6.05665791534284,2.13992329360737,2.83031542926609,0.00465021331907739,0.0149002100709672,"6120"
707.070056862498,-1.9157000693295,0.6769157511563,-2.83004209321045,0.00465418804092461,0.014903344645331,"6624"
136.801613764837,6.05595054173887,2.13992333257864,2.82998481746604,0.0046550213070538,0.014903344645331,"6117"
334.976256891705,-2.00822851731592,0.709714728661268,-2.82962778735624,0.00466021854307231,0.0149138490628009,"2982"
259.085395054473,4.47098600091255,1.58044538609678,2.82894052540122,0.00467023770937426,0.0149397698693218,"11085"
259.040666719091,4.47072568127306,1.58044539708825,2.82877579289342,0.00467264213826173,0.0149409479036134,"11083"
260.714491652054,3.41431674534482,1.20712388401416,2.82847252925762,0.00467707149276989,0.0149409479036134,"10658"
136.488515417165,6.05264487120755,2.13992351495114,2.82843981521729,0.004677549528807,0.0149409479036134,"6103"
406.524155283131,-1.9770377473528,0.699006398977048,-2.82835429009817,0.00467879947915566,0.0149409479036134,"3682"
136.421422914093,6.05193552671908,2.13992355413988,2.82810828219123,0.00468239657294422,0.0149409479036134,"6100"
260.6026708136,3.41363977431305,1.20712392223209,2.8279116265055,0.00468527384579605,0.0149409479036134,"10653"
258.794660874492,4.46929308302223,1.58044545761144,2.82786923237249,0.00468589432479998,0.0149409479036134,"11072"
260.580306645909,3.41350434197882,1.20712392987997,2.82779941436357,0.00468691634080534,0.0149409479036134,"10652"
136.331966243329,6.05098919120702,2.13992360645152,2.82766598441377,0.00468887008799135,0.0149409479036134,"6096"
136.287237907948,6.05051579056736,2.13992363263309,2.82744472667113,0.00469211147813861,0.0149409479036134,"6094"
136.264873740257,6.05027903198205,2.13992364573032,2.82733407056549,0.00469373333303162,0.0149409479036134,"6093"
136.242509572566,6.05004223453606,2.13992365883185,2.82722339629568,0.00469535596177251,0.0149409479036134,"6092"
258.615747532965,4.46825029914009,1.58044550170295,2.82720934972165,0.00469556193912866,0.0149409479036134,"11064"
136.08596039873,6.0483835632431,2.13992375066315,2.82644816730912,0.0047067360707629,0.0149703828519606,"6085"
136.018867895658,6.04767211992972,2.13992379008412,2.82611565325511,0.00471162491580686,0.0149798107515216,"6082"
135.951775392585,6.04696032560409,2.139923829544,2.82578297513171,0.00471652077283249,0.0149892532359964,"6079"
258.146100011458,4.46550939993951,1.58044561774335,2.82547488493505,0.00472105888832551,0.0149975515623826,"11043"
1051.34980751359,-1.88390142354505,0.666789048299446,-2.82533348193058,0.00472314305324043,0.0149980507480091,"10022"
206.614958973266,-2.10652027005884,0.745806087831317,-2.82448789897151,0.00473562364692476,0.0150315492838562,"1741"
135.661041212604,6.04387181892049,2.13992400098785,2.82433947006084,0.00473781749793285,0.0150323822203063,"6066"
257.743544993023,4.46315590604378,1.58044571755405,2.82398557348184,0.00474305197228916,0.0150428579870931,"11025"
135.325578697242,6.04029992198221,2.13992419972302,2.82267003792192,0.00476255594809803,0.0150985633173307,"6051"
257.318625806897,4.46066749025508,1.58044582325959,2.82241088217447,0.00476640670822737,0.0151046186523345,"11006"
135.236122026478,6.03934592066697,2.13992425288559,2.82222415701079,0.0047691829784758,0.0151063715000935,"6047"
135.213757858788,6.0391073217354,2.13992426618721,2.8221126406943,0.00477084172519976,0.0151063715000935,"6046"
257.027891626916,4.45896241358079,1.58044589579238,2.82133189465826,0.00478246954476435,0.0151352827514937,"10993"
256.983163291534,4.4586999151379,1.58044590696631,2.82116578333038,0.00478494678309435,0.0151352827514937,"10991"
135.01248034957,6.03695815375908,2.13992438610019,2.82110816296685,0.00478580635377437,0.0151352827514937,"6037"
134.833567008043,6.03504509074193,2.13992449299006,2.82021403582765,0.004799162709277,0.0151713579879378,"6029"
256.625336608481,4.45659820639781,1.58044599650257,2.81983580347571,0.00480482284068851,0.0151808569038674,"10975"
256.60297244079,4.45646674788586,1.58044600210715,2.81975261536568,0.00480606853541427,0.0151808569038674,"10974"
256.535879937717,4.45607230046355,1.58044601892694,2.81950300554336,0.00480980805503155,0.0151865055141219,"10971"
134.587561163444,6.03241048009846,2.13992464042762,2.81898267169493,0.00481761188204392,0.0152039758646868,"6018"
134.565196995753,6.03217073129252,2.13992465385777,2.81887061790609,0.0048192939331583,0.0152039758646868,"6017"
134.520468660372,6.03169111412174,2.13992468073146,2.81864645444437,0.0048226604692332,0.0152039758646868,"6015"
392.59476645559,-1.97542935416456,0.7008514413344,-2.81861352871502,0.00482315513425564,0.0152039758646868,"3559"
258.701716559879,3.40208239665329,1.20712457745141,2.81833578754238,0.00482732965106271,0.0152109743620328,"10568"
134.341555318845,6.02977104937462,2.13992478840516,2.8177490545677,0.00483615913899817,0.0152309563525274,"6007"
134.319191151154,6.02953086150486,2.13992480188454,2.8176367955523,0.00483785014019855,0.0152309563525274,"6006"
134.296826983463,6.02929063364044,2.13992481536841,2.81752451784266,0.00483954195808817,0.0152309563525274,"6005"
134.252098648082,6.02881005787436,2.13992484234963,2.81729990631575,0.00484292804597224,0.0152354522966055,"6003"
134.185006145009,6.02808889393213,2.13992488285518,2.81696284866279,0.00484801331571029,0.0152452879338073,"6000"
134.140277809627,6.02760791761947,2.13992490988139,2.81673804991296,0.00485140759343602,0.0152498002018225,"5998"
134.095549474246,6.02712678090118,2.13992493692563,2.81651317618654,0.00485480515425733,0.0152543191423435,"5996"
134.050821138864,6.02664548367023,2.13992496398792,2.8162882274335,0.00485820600227464,0.0152588447601709,"5994"
133.983728635792,6.02592323662815,2.13992500461523,2.81595066351946,0.00486331344677817,0.0152687247100744,"5991"
133.871907797337,6.02471868747541,2.13992507241791,2.81538768115281,0.00487184234853156,0.0152893342736375,"5986"
133.67063028812,6.02254796134025,2.13992519474858,2.81437312674279,0.00488724651295864,0.0153311531281663,"5977"
93.2565299315273,-2.38251481742333,0.846589381845027,-2.81425076727393,0.00488910729334558,0.0153311531281663,"671"
255.037480702431,4.44723475727573,1.58044639695078,2.81391052923779,0.00489428482905983,0.0153390263477821,"10904"
255.015116534741,4.44710244274927,1.58044640262768,2.81382679941277,0.00489555973890413,0.0153390263477821,"10903"
133.514081114284,6.0208573578062,2.13992529014966,2.81358297204158,0.00489927408093979,0.0153444869907261,"5970"
254.813839025523,4.44591106561654,1.58044645376615,2.81307288521043,0.00490705272994742,0.0153626674968547,"10894"
133.335167772757,6.01892281050134,2.13992539945376,2.812678802746,0.00491306999967757,0.0153668392663744,"5962"
133.312803605067,6.01868080958885,2.1399254131374,2.81256569628037,0.0049147982616109,0.0153668392663744,"5961"
257.538779839956,3.39496608239077,1.2071249834961,2.8124395806623,0.00491672595122774,0.0153668392663744,"10516"
254.634925683996,4.44485123714783,1.58044649929269,2.81240221616933,0.0049172972024829,0.0153668392663744,"10886"
133.268075269685,6.01819668594792,2.13992544051846,2.81233942641003,0.00491825730599237,0.0153668392663744,"5959"
133.178618598922,6.01722795102052,2.13992549533576,2.81188665873454,0.00492518549159108,0.0153823108671964,"5955"
254.433648174779,4.44365799874473,1.58044655058913,2.81164712409181,0.00492885438535717,0.0153854388413764,"10877"
254.411284007088,4.44352535575855,1.5804465562939,2.8115631864063,0.00493014062320348,0.0153854388413764,"10876"
256.979675647685,3.39153224219365,1.20712518013796,2.80959447951044,0.00496039573882319,0.0154736513167378,"10491"
79.260048600914,-2.46017851541515,0.875778013843527,-2.80913482243996,0.00496748389005564,0.0154895541331342,"545"
132.440601065124,6.00921097014739,2.13992595040396,2.80813967839075,0.0049828609199271,0.0155312801520996,"5922"
132.395872729742,6.00872365771701,2.1399259781469,2.80791191801894,0.00498638633540701,0.0155360467768106,"5920"
132.351144394361,6.00823618062623,2.1399260059086,2.80768408068164,0.0049899151986835,0.0155373218735334,"5918"
1024.47505323691,-1.8737485766443,0.667377854785798,-2.80762773773142,0.00499078821583367,0.0155373218735334,"9820"
132.261687723597,6.00726073201812,2.13992606148831,2.80722817490249,0.00499698328605336,0.0155485342801289,"5914"
450.392189361001,-1.94852242710753,0.694131374312715,-2.80713781168131,0.00499838529729957,0.0155485342801289,"4144"
253.024705610256,4.43527758141247,1.58044691202571,2.80634391934597,0.00501071806226633,0.0155785299190681,"10814"
253.002341442565,4.43514416564151,1.58044691779634,2.8062594926159,0.00501203121127413,0.0155785299190681,"10813"
252.957613107184,4.43487729708024,1.58044692934077,2.80609061572861,0.00501465880740637,0.0155804748495185,"10811"
252.890520604111,4.43447690165565,1.58044694666533,2.8058372418082,0.00501860344949503,0.0155847833828929,"10808"
131.970953543617,6.00408596143119,2.13992624264279,2.80574434846699,0.00502005035859085,0.0155847833828929,"5901"
131.769676034399,6.00188394354792,2.13992636852569,2.80471516769193,0.00503610616177684,0.0156283948393577,"5892"
131.702583531326,6.00114919006301,2.13992641057216,2.80437175802623,0.00504147386847207,0.0156388167071814,"5889"
131.635491028254,6.0004140621814,2.13992645266148,2.80402817336013,0.00504684948633828,0.0156407175806364,"5886"
407.508178661527,-1.95989970814798,0.699001623905114,-2.80385572954552,0.00504954944076344,0.0156407175806364,"3726"
131.590762692872,5.99992376874033,2.13992648074489,2.80379901960548,0.00505043763411604,0.0156407175806364,"5884"
255.794374760071,3.38422535803916,1.20712560012362,2.80354037532846,0.00505449032246228,0.0156407175806364,"10438"
131.5236701898,5.99918801601562,2.13992652290579,2.80345514287536,0.00505582647076376,0.0156407175806364,"5881"
131.501306022109,5.99894268170053,2.13992653696899,2.80334047831263,0.00505762451588171,0.0156407175806364,"5880"
255.727282256998,3.38381065206993,1.20712562402355,2.8031967715101,0.00505987878609898,0.0156407175806364,"10435"
131.456577686727,5.99845188787492,2.13992656510974,2.80311109066834,0.00506122325883633,0.0156407175806364,"5878"
131.411849351346,5.99796092702744,2.13992659326964,2.80288162495472,0.00506482554249433,0.0156407175806364,"5876"
252.107774734932,4.42979739240163,1.58044714948949,2.80287600495374,0.0050649137975462,0.0156407175806364,"10773"
131.389485183655,5.99771538393494,2.13992660735678,2.80276686280529,0.00506662801349347,0.0156407175806364,"5875"
131.367121015964,5.99746979904432,2.13992662144872,2.80265208111858,0.00506843137135687,0.0156407175806364,"5874"
255.615461418544,3.38311921043709,1.20712566388722,2.80262387889481,0.00506887455088132,0.0156407175806364,"10430"
131.344756848273,5.99722417234134,2.13992663554546,2.80253727988795,0.00507023561664808,0.0156407175806364,"5873"
579.782238993219,-1.91588065761752,0.68368243204877,-2.80229616530625,0.00507402692504763,0.0156407175806364,"5431"
251.951225561096,4.42885966637698,1.58044719021066,2.80228260318311,0.00507424025325799,0.0156407175806364,"10766"
251.884133058024,4.42845759713618,1.58044720767861,2.80202817001448,0.00507824391534218,0.0156427069763756,"10763"
251.861768890333,4.42832354915113,1.5804472135034,2.80194334319766,0.0050795793519537,0.0156427069763756,"10762"
251.839404722642,4.42818948870981,1.58044721932926,2.80185850849808,0.00508091523015257,0.0156427069763756,"10761"
251.705219716497,4.42738486435089,1.58044725430687,2.80134933468095,0.00508893978262163,0.015661217211603,"10755"
131.054022668292,5.9940272137888,2.13992681924084,2.80104308235888,0.00509377181866004,0.0156692871055882,"5860"
131.031658500601,5.99378100021428,2.13992683340503,2.80092800681276,0.00509558854737808,0.0156692871055882,"5859"
251.392121368825,4.42550566049997,1.58044733607147,2.80016015687084,0.00510772580136083,0.0157004067582904,"10741"
255.078721393964,3.37979566984801,1.20712585576436,2.79987016574001,0.00511231642809767,0.0157083137622914,"10406"
251.25793636268,4.42469953749252,1.58044737117793,2.79965003465742,0.00511580364354167,0.0157128254765923,"10735"
254.832715549365,3.37826981783975,1.20712594400319,2.79860592394891,0.0051323732659088,0.0157574994590013,"10395"
250.944838015009,4.4228168302777,1.58044745324399,2.7984586397982,0.00513471450638322,0.0157584712157652,"10721"
250.833017176555,4.42214383897094,1.58044748260464,2.79803276454531,0.00514148968454857,0.0157730446254795,"10716"
130.405461805258,5.98686990466757,2.13992723197441,2.79769789141091,0.00514682279818387,0.0157772596279611,"5831"
250.743560505791,4.42160521979793,1.58044750611266,2.79769192124167,0.0051469179230879,0.0157772596279611,"10712"
130.360733469876,5.98637498581659,2.13992726059017,2.79746657564688,0.00515050959941418,0.0157820536268664,"5829"
130.159455960659,5.98414574751089,2.13992738960447,2.7964246715011,0.00516714547881925,0.0158256958161556,"5820"
130.137091792968,5.98389784160145,2.13992740396403,2.79630880492338,0.00516899849470618,0.0158256958161556,"5819"
130.114727625277,5.98364989308551,2.13992741832853,2.79619291843051,0.00517085242971651,0.0158256958161556,"5818"
129.935814283751,5.98166476936473,2.13992753342247,2.79526510871983,0.00518571706902649,0.015864951237513,"5810"
129.823993445296,5.98042267851189,2.13992760551728,2.79468457862445,0.00519503749374514,0.0158863925530253,"5805"
254.049969680185,3.37340406975582,1.20712622600565,2.79457441738992,0.00519680784273448,0.0158863925530253,"10360"
207.241155668609,-2.0835024378621,0.745793401246863,-2.79367239557063,0.0052113243260255,0.0159245140280551,"1769"
253.803963835586,3.37187143912902,1.20712631502765,2.79330455906082,0.00521725452829473,0.0159303643244809,"10349"
129.555623433006,5.97743729009747,2.13992777905257,2.79328926359557,0.00521750125135751,0.0159303643244809,"5793"
129.533259265316,5.97718822864904,2.1399277935463,2.79317285689514,0.00521937929171609,0.0159303643244809,"5792"
249.513531282795,4.41417874178643,1.58044783111593,2.79299237524951,0.00522229228884631,0.015930982253373,"10657"
249.491167115104,4.41404336042866,1.58044783705577,2.79290670462849,0.0052236755377885,0.015930982253373,"10656"
129.443802594552,5.9761915526602,2.13992785157131,2.79270702901128,0.00522690081110784,0.0159345746231306,"5788"
249.37934627665,4.41336626301248,1.58044786677147,2.79247823088787,0.00523059869938703,0.0159396044155557,"10651"
129.331981756098,5.97494473861971,2.13992792421545,2.79212429120026,0.0052363238109787,0.0159508055658893,"5783"
129.264889253025,5.97419613265127,2.13992796786226,2.79177440660275,0.00524198889359106,0.0159618151638573,"5780"
129.197796749953,5.97344713803215,2.1399280115544,2.79142434034179,0.00524766245823183,0.0159678348244334,"5777"
135.961627289474,-2.20910689875641,0.791413655816469,-2.79134291216818,0.00524898296912376,0.0159678348244334,"1081"
336.251014450083,-1.98091211386215,0.709705505292502,-2.79117478882417,0.00525171035493097,0.0159678348244334,"3039"
253.37904464946,3.36922032702874,1.20712646923804,2.79110798486214,0.00525279443950322,0.0159678348244334,"10330"
248.999155425906,4.41106175188601,1.58044796801135,2.7910199140794,0.00525422394775459,0.0159678348244334,"10634"
253.244859643315,3.3683821205913,1.2071265180536,2.79041349039581,0.00526407657145175,0.0159872908101142,"10324"
128.996519240735,5.97119781822992,2.1399281429035,2.79037304968945,0.00526473420870137,0.0159872908101142,"5768"
128.907062569972,5.97019699374548,2.13992820141254,2.78990528271211,0.00527234632087756,0.0160014234615527,"5764"
253.133038804861,3.3676832430214,1.20712655877646,2.78983443661025,0.00527350008722636,0.0160014234615527,"10319"
252.998853798716,3.36684414280038,1.20712660769584,2.78913920158466,0.00528483446492619,0.0160284308284816,"10313"
250.281715541919,-2.0359075488608,0.729968197868557,-2.78903595362849,0.00528651958585534,0.0160284308284816,"2194"
252.954125463335,3.36656433423873,1.20712662401492,2.78890736668661,0.00528861894568973,0.016028551890305,"10311"
248.238773724418,4.40644165667857,1.58044817145371,2.78809627311314,0.00530187853564851,0.0160624837068713,"10600"
128.526871719228,5.96593572691361,2.13992845098459,2.78791364457474,0.00530486824769311,0.0160652877711266,"5747"
128.459779216155,5.96518243034974,2.13992849518006,2.78756156749425,0.00531063620692834,0.0160745107492757,"5744"
1026.53255666446,-1.86029541970136,0.667376380858911,-2.78747566299419,0.00531204441052769,0.0160745107492757,"9912"
252.641027115663,3.36460415331308,1.20712673842534,2.78728326215531,0.00531519959644455,0.0160778074073564,"10297"
252.462113774136,3.36348285300261,1.20712680394207,2.78635421069155,0.00533045896567362,0.0161156756469979,"10289"
128.213773371556,5.96241697288517,2.13992865762584,2.78626904295969,0.0053318597958396,0.0161156756469979,"5733"
128.169045036175,5.96191359240676,2.13992868722843,2.78603377205454,0.00533573123559711,0.0161207113965558,"5731"
128.146680868484,5.96166183628772,2.13992870203748,2.78591610580833,0.00533766841435493,0.0161207113965558,"5730"
247.612577029074,4.40262573151147,1.58044833996532,2.78568151845322,0.00534153239994477,0.0161261236108496,"10572"
128.03486003003,5.96040239628066,2.13992877616031,2.78532746635402,0.00534736892222345,0.0161321899815029,"5725"
252.260836264919,3.36222034755435,1.20712687776988,2.78530816393213,0.00534768728668605,0.0161321899815029,"10280"
247.411299519857,4.40139703752254,1.58044839431725,2.78490398886065,0.0053543574803481,0.0161353739870305,"10563"
127.945403359266,5.95939405205896,2.13992883555186,2.78485618449181,0.00535514690343745,0.0161353739870305,"5721"
247.388935352166,4.40126045135078,1.580448400362,2.78481755579155,0.00535578487981733,0.0161353739870305,"10562"
897.299056206081,-1.86713165606691,0.670486442080935,-2.7847418514117,0.00535703538256288,0.0161353739870305,"8632"
127.855946688503,5.95838500257807,2.13992889502651,2.78438457297632,0.00536294055086427,0.0161465390122362,"5717"
127.833582520812,5.95813262989546,2.13992890990818,2.78426661853506,0.00536489141534663,0.0161465390122362,"5716"
127.76649001774,5.95737524685079,2.13992895458445,2.78391263134605,0.00537074990531604,0.016157922888703,"5713"
127.721761682358,5.95687010383566,2.1399289843947,2.78367653659339,0.00537466048546597,0.016162721731741,"5711"
127.699397514667,5.95661746598605,2.13992899930766,2.78355845820737,0.00537661725351498,0.016162721731741,"5710"
127.677033346976,5.95636478388778,2.13992901422584,2.78344035913855,0.00537857500773598,0.016162721731741,"5709"
246.740374489132,4.39729381678686,1.5804485761532,2.78230743039411,0.0053973885476529,0.0162129969380095,"10533"
350.918420811421,-1.9675865745008,0.707233707710558,-2.78208823059386,0.00540103545651131,0.0162134513497594,"3195"
251.634639569575,3.35828547249658,1.20712710828268,2.7820479297116,0.00540170619939947,0.0162134513497594,"10252"
127.363934999305,5.95282257970375,2.13992922363047,2.78178479641703,0.00540608747567269,0.0162163929513179,"5695"
127.341570831614,5.95256923201032,2.13992923862735,2.78166638623461,0.00540806009987255,0.0162163929513179,"5694"
246.561461147605,4.39619765076346,1.5804486248158,2.78161376569633,0.00540893692684327,0.0162163929513179,"10525"
127.25211416085,5.9515553961032,2.13992929866757,2.78119253743988,0.00541596056833792,0.0162311979604829,"5690"
127.207385825469,5.95104821085048,2.13992932871934,2.78095548810107,0.00541991679469576,0.0162335172700405,"5688"
854.459773841989,-1.86800100765976,0.671726251368142,-2.7808962413708,0.00542090599830852,0.0162335172700405,"8216"
127.140293322396,5.95028709849493,2.13992937383665,2.78059975775124,0.00542585863908446,0.0162420991492286,"5685"
127.073200819324,5.94952558439096,2.1399294190016,2.7802438396154,0.00543180950500887,0.0162536614292519,"5682"
127.028472483942,5.94901768491854,2.13992944913807,2.78000645643468,0.00543578176966979,0.0162592965078171,"5680"
126.939015813179,5.94800134923969,2.13992950947472,2.77953143919199,0.00544373837237367,0.0162768404733708,"5676"
126.804830807034,5.94647550199382,2.13992960013932,2.77881828524017,0.00545570353904028,0.0162974227200321,"5670"
251.008442874232,3.35433983589957,1.207127340054,2.77877877883995,0.005456367063671,0.0162974227200321,"10224"
245.823443613807,4.39166714150106,1.58044882632413,2.7787468144194,0.00545690397127118,0.0162974227200321,"10492"
245.756351110735,4.39125457066612,1.58044884470521,2.77848573547802,0.00546129111017269,0.0163009146280306,"10489"
250.941350371159,3.35391644838682,1.20712736496171,2.77842798178401,0.0054622620261986,0.0163009146280306,"10221"
126.625917465507,5.94443852539493,2.13992972132435,2.77786623839033,0.00547171380733499,0.0163228626149821,"5662"
126.514096627053,5.94316395296776,2.13992979723904,2.77727052571336,0.00548175327562166,0.0163465462621316,"5657"
126.424639956289,5.94214348365096,2.13992985806749,2.7767935763171,0.00548980322338636,0.0163642813051,"5653"
250.561159520415,3.35151490267009,1.20712750638119,2.77643818482563,0.00549580845354866,0.0163759101048887,"10204"
245.197246918464,4.38781188436164,1.58044899828587,2.77630716911498,0.00549802378775669,0.0163762415385038,"10464"
245.152518583082,4.38753611423022,1.58044901060365,2.77613265900581,0.00550097581702798,0.0163787661759483,"10462"
245.107790247701,4.38726029137531,1.5804490229261,2.77595811553136,0.00550392984161571,0.0163794294233747,"10460"
245.08542608001,4.38712236017026,1.58044902908907,2.77587083127818,0.00550540760266582,0.0163794294233747,"10459"
244.995969409247,4.38657050344052,1.5804490537526,2.77552161078847,0.00551132364336352,0.0163907649661056,"10455"
