"ENTREZ_GENE_ID","Original ID","Value","Gene Name","Species"
"439","ENSG00000198356","","guided entry of tail-anchored proteins factor 3, ATPase(GET3)","Homo sapiens"
"440","ENSG00000070669","","asparagine synthetase (glutamine-hydrolyzing)(ASNS)","Homo sapiens"
"443","ENSG00000108381","","aspartoacylase(ASPA)","Homo sapiens"
"444","ENSG00000198363","","aspartate beta-hydroxylase(ASPH)","Homo sapiens"
"445","ENSG00000130707","","argininosuccinate synthase 1(ASS1)","Homo sapiens"
"447","ENSG00000223922","","argininosuccinate synthetase 1 pseudogene 2(ASS1P2)","Homo sapiens"
"449","ENSG00000213487","","argininosuccinate synthetase 1 pseudogene 4(ASS1P4)","Homo sapiens"
"450","ENSG00000227881","","argininosuccinate synthetase 1 pseudogene 5(ASS1P5)","Homo sapiens"
"451","ENSG00000215583","","argininosuccinate synthetase 1 pseudogene 6(ASS1P6)","Homo sapiens"
"454","ENSG00000217791","","argininosuccinate synthetase 1 pseudogene 9(ASS1P9)","Homo sapiens"
"455","ENSG00000215325","","argininosuccinate synthetase 1 pseudogene 10(ASS1P10)","Homo sapiens"
"459","ENSG00000257316","","argininosuccinate synthetase 1 pseudogene 14(ASS1P14)","Homo sapiens"
"460","ENSG00000152092","","astrotactin 1(ASTN1)","Homo sapiens"
"462","ENSG00000117601","","serpin family C member 1(SERPINC1)","Homo sapiens"
"463","ENSG00000140836","","zinc finger homeobox 3(ZFHX3)","Homo sapiens"
"466","ENSG00000123268","","activating transcription factor 1(ATF1)","Homo sapiens"
"467","ENSG00000162772","","activating transcription factor 3(ATF3)","Homo sapiens"
"468","ENSG00000128272","","activating transcription factor 4(ATF4)","Homo sapiens"
"471","ENSG00000138363","","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase(ATIC)","Homo sapiens"
"472","ENSG00000149311","","ATM serine/threonine kinase(ATM)","Homo sapiens"
"473","ENSG00000142599","","arginine-glutamic acid dipeptide repeats(RERE)","Homo sapiens"
"474","ENSG00000172238","","atonal bHLH transcription factor 1(ATOH1)","Homo sapiens"
"475","ENSG00000177556","","antioxidant 1 copper chaperone(ATOX1)","Homo sapiens"
"476","ENSG00000163399","","ATPase Na+/K+ transporting subunit alpha 1(ATP1A1)","Homo sapiens"
"477","ENSG00000018625","","ATPase Na+/K+ transporting subunit alpha 2(ATP1A2)","Homo sapiens"
"478","ENSG00000105409","","ATPase Na+/K+ transporting subunit alpha 3(ATP1A3)","Homo sapiens"
"479","ENSG00000075673","","ATPase H+/K+ transporting non-gastric alpha2 subunit(ATP12A)","Homo sapiens"
"480","ENSG00000132681","","ATPase Na+/K+ transporting subunit alpha 4(ATP1A4)","Homo sapiens"
"481","ENSG00000143153","","ATPase Na+/K+ transporting subunit beta 1(ATP1B1)","Homo sapiens"
"482","ENSG00000129244","","ATPase Na+/K+ transporting subunit beta 2(ATP1B2)","Homo sapiens"
"483","ENSG00000069849","","ATPase Na+/K+ transporting subunit beta 3(ATP1B3)","Homo sapiens"
"486","ENSG00000137731","","FXYD domain containing ion transport regulator 2(FXYD2)","Homo sapiens"
"487","ENSG00000196296","","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1(ATP2A1)","Homo sapiens"
"488","ENSG00000174437","","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2(ATP2A2)","Homo sapiens"
"489","ENSG00000074370","","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3(ATP2A3)","Homo sapiens"
"490","ENSG00000070961","","ATPase plasma membrane Ca2+ transporting 1(ATP2B1)","Homo sapiens"
"491","ENSG00000157087","","ATPase plasma membrane Ca2+ transporting 2(ATP2B2)","Homo sapiens"
"492","ENSG00000067842","","ATPase plasma membrane Ca2+ transporting 3(ATP2B3)","Homo sapiens"
"493","ENSG00000058668","","ATPase plasma membrane Ca2+ transporting 4(ATP2B4)","Homo sapiens"
"495","ENSG00000105675","","ATPase H+/K+ transporting subunit alpha(ATP4A)","Homo sapiens"
"496","ENSG00000186009","","ATPase H+/K+ transporting subunit beta(ATP4B)","Homo sapiens"
"498","ENSG00000152234","","ATP synthase F1 subunit alpha(ATP5F1A)","Homo sapiens"
"501","ENSG00000164904","","aldehyde dehydrogenase 7 family member A1(ALDH7A1)","Homo sapiens"
"506","ENSG00000110955","","ATP synthase F1 subunit beta(ATP5F1B)","Homo sapiens"
"507","ENSG00000231635","","ATP synthase F1 subunit beta pseudogene 1(ATP5F1BP1)","Homo sapiens"
"509","ENSG00000165629","","ATP synthase F1 subunit gamma(ATP5F1C)","Homo sapiens"
"513","ENSG00000099624","","ATP synthase F1 subunit delta(ATP5F1D)","Homo sapiens"
"514","ENSG00000124172","","ATP synthase F1 subunit epsilon(ATP5F1E)","Homo sapiens"
"515","ENSG00000116459","","ATP synthase peripheral stalk-membrane subunit b(ATP5PB)","Homo sapiens"
"516","ENSG00000159199","","ATP synthase membrane subunit c locus 1(ATP5MC1)","Homo sapiens"
"517","ENSG00000135390","","ATP synthase membrane subunit c locus 2(ATP5MC2)","Homo sapiens"
"518","ENSG00000154518","","ATP synthase membrane subunit c locus 3(ATP5MC3)","Homo sapiens"
"521","ENSG00000169020","","ATP synthase membrane subunit e(ATP5ME)","Homo sapiens"
"522","ENSG00000154723","","ATP synthase peripheral stalk subunit F6(ATP5PF)","Homo sapiens"
"523","ENSG00000114573","","ATPase H+ transporting V1 subunit A(ATP6V1A)","Homo sapiens"
"525","ENSG00000116039","","ATPase H+ transporting V1 subunit B1(ATP6V1B1)","Homo sapiens"
"526","ENSG00000147416","","ATPase H+ transporting V1 subunit B2(ATP6V1B2)","Homo sapiens"
"527","ENSG00000185883","","ATPase H+ transporting V0 subunit c(ATP6V0C)","Homo sapiens"
"528","ENSG00000155097","","ATPase H+ transporting V1 subunit C1(ATP6V1C1)","Homo sapiens"
"529","ENSG00000131100","","ATPase H+ transporting V1 subunit E1(ATP6V1E1)","Homo sapiens"
"533","ENSG00000117410","","ATPase H+ transporting V0 subunit b(ATP6V0B)","Homo sapiens"
"534","ENSG00000213760","","ATPase H+ transporting V1 subunit G2(ATP6V1G2)","Homo sapiens"
"535","ENSG00000033627","","ATPase H+ transporting V0 subunit a1(ATP6V0A1)","Homo sapiens"
"537","ENSG00000071553","","ATPase H+ transporting accessory protein 1(ATP6AP1)","Homo sapiens"
"538","ENSG00000165240","","ATPase copper transporting alpha(ATP7A)","Homo sapiens"
"539","ENSG00000241837","","ATP synthase peripheral stalk subunit OSCP(ATP5PO)","Homo sapiens"
"540","ENSG00000123191","","ATPase copper transporting beta(ATP7B)","Homo sapiens"
"541","ENSG00000251400","","aldehyde dehydrogenase 7 family member A1 pseudogene 1(ALDH7A1P1)","Homo sapiens"
"542","ENSG00000232292","","aldehyde dehydrogenase 7 family member A1 pseudogene 2(ALDH7A1P2)","Homo sapiens"
"545","ENSG00000175054","","ATR checkpoint kinase(ATR)","Homo sapiens"
"546","ENSG00000085224","","ATRX chromatin remodeler(ATRX)","Homo sapiens"
"547","ENSG00000130294","","kinesin family member 1A(KIF1A)","Homo sapiens"
"549","ENSG00000148090","","AU RNA binding methylglutaconyl-CoA hydratase(AUH)","Homo sapiens"
"550","ENSG00000115307","","AUP1 lipid droplet regulating VLDL assembly factor(AUP1)","Homo sapiens"
"551","ENSG00000101200","","arginine vasopressin(AVP)","Homo sapiens"
"552","ENSG00000166148","","arginine vasopressin receptor 1A(AVPR1A)","Homo sapiens"
"553","ENSG00000198049","","arginine vasopressin receptor 1B(AVPR1B)","Homo sapiens"
"554","ENSG00000126895","","arginine vasopressin receptor 2(AVPR2)","Homo sapiens"
"558","ENSG00000167601","","AXL receptor tyrosine kinase(AXL)","Homo sapiens"
"563","ENSG00000160862","","alpha-2-glycoprotein 1, zinc-binding(AZGP1)","Homo sapiens"
"566","ENSG00000172232","","azurocidin 1(AZU1)","Homo sapiens"
"567","ENSG00000166710","","beta-2-microglobulin(B2M)","Homo sapiens"
"570","ENSG00000136881","","bile acid-CoA:amino acid N-acyltransferase(BAAT)","Homo sapiens"
"571","ENSG00000156273","","BTB domain and CNC homolog 1(BACH1)","Homo sapiens"
"572","ENSG00000002330","","BCL2 associated agonist of cell death(BAD)","Homo sapiens"
"573","ENSG00000107262","","BAG cochaperone 1(BAG1)","Homo sapiens"
"575","ENSG00000181790","","adhesion G protein-coupled receptor B1(ADGRB1)","Homo sapiens"
"576","ENSG00000121753","","adhesion G protein-coupled receptor B2(ADGRB2)","Homo sapiens"
"577","ENSG00000135298","","adhesion G protein-coupled receptor B3(ADGRB3)","Homo sapiens"
"578","ENSG00000030110","","BCL2 antagonist/killer 1(BAK1)","Homo sapiens"
"579","ENSG00000109705","","NK3 homeobox 2(NKX3-2)","Homo sapiens"
"580","ENSG00000138376","","BRCA1 associated RING domain 1(BARD1)","Homo sapiens"
"581","ENSG00000087088","","BCL2 associated X, apoptosis regulator(BAX)","Homo sapiens"
"582","ENSG00000174483","","Bardet-Biedl syndrome 1(BBS1)","Homo sapiens"
"583","ENSG00000125124","","Bardet-Biedl syndrome 2(BBS2)","Homo sapiens"
"585","ENSG00000140463","","Bardet-Biedl syndrome 4(BBS4)","Homo sapiens"
"586","ENSG00000060982","","branched chain amino acid transaminase 1(BCAT1)","Homo sapiens"
"587","ENSG00000105552","","branched chain amino acid transaminase 2(BCAT2)","Homo sapiens"
"590","ENSG00000114200","","butyrylcholinesterase(BCHE)","Homo sapiens"
"593","ENSG00000248098","","branched chain keto acid dehydrogenase E1 subunit alpha(BCKDHA)","Homo sapiens"
"594","ENSG00000083123","","branched chain keto acid dehydrogenase E1 subunit beta(BCKDHB)","Homo sapiens"
"595","ENSG00000110092","","cyclin D1(CCND1)","Homo sapiens"
"596","ENSG00000171791","","BCL2 apoptosis regulator(BCL2)","Homo sapiens"
"597","ENSG00000140379","","BCL2 related protein A1(BCL2A1)","Homo sapiens"
"598","ENSG00000171552","","BCL2 like 1(BCL2L1)","Homo sapiens"
"599","ENSG00000129473","","BCL2 like 2(BCL2L2)","Homo sapiens"
"602","ENSG00000069399","","BCL3 transcription coactivator(BCL3)","Homo sapiens"
"604","ENSG00000113916","","BCL6 transcription repressor(BCL6)","Homo sapiens"
"605","ENSG00000110987","","BAF chromatin remodeling complex subunit BCL7A(BCL7A)","Homo sapiens"
"607","ENSG00000116128","","BCL9 transcription coactivator(BCL9)","Homo sapiens"
"608","ENSG00000048462","","TNF receptor superfamily member 17(TNFRSF17)","Homo sapiens"
"610","ENSG00000099822","","hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2(HCN2)","Homo sapiens"
"611","ENSG00000128617","","opsin 1, short wave sensitive(OPN1SW)","Homo sapiens"
"613","ENSG00000186716","","BCR activator of RhoGEF and GTPase(BCR)","Homo sapiens"
"616","ENSG00000215456","","BCR pseudogene 4(BCRP4)","Homo sapiens"
"617","ENSG00000074582","","BCS1 ubiquinol-cytochrome c reductase complex chaperone(BCS1L)","Homo sapiens"
"618","ENSG00000236824","","brain cytoplasmic RNA 1(BCYRN1)","Homo sapiens"
"622","ENSG00000161267","","3-hydroxybutyrate dehydrogenase 1(BDH1)","Homo sapiens"
"623","ENSG00000100739","","bradykinin receptor B1(BDKRB1)","Homo sapiens"
"624","ENSG00000168398","","bradykinin receptor B2(BDKRB2)","Homo sapiens"
"627","ENSG00000176697","","brain derived neurotrophic factor(BDNF)","Homo sapiens"
"629","ENSG00000243649","","complement factor B(CFB)","Homo sapiens"
"631","ENSG00000125864","","beaded filament structural protein 1(BFSP1)","Homo sapiens"
"632","ENSG00000242252","","bone gamma-carboxyglutamate protein(BGLAP)","Homo sapiens"
"633","ENSG00000182492","","biglycan(BGN)","Homo sapiens"
"634","ENSG00000079385","","CEA cell adhesion molecule 1(CEACAM1)","Homo sapiens"
"635","ENSG00000145692","","betaine--homocysteine S-methyltransferase(BHMT)","Homo sapiens"
"636","ENSG00000151746","","BICD cargo adaptor 1(BICD1)","Homo sapiens"
"637","ENSG00000015475","","BH3 interacting domain death agonist(BID)","Homo sapiens"
"638","ENSG00000100290","","BCL2 interacting killer(BIK)","Homo sapiens"
"639","ENSG00000057657","","PR/SET domain 1(PRDM1)","Homo sapiens"
"640","ENSG00000136573","","BLK proto-oncogene, Src family tyrosine kinase(BLK)","Homo sapiens"
"641","ENSG00000197299","","BLM RecQ like helicase(BLM)","Homo sapiens"
"642","ENSG00000108578","","bleomycin hydrolase(BLMH)","Homo sapiens"
"643","ENSG00000160683","","C-X-C motif chemokine receptor 5(CXCR5)","Homo sapiens"
"644","ENSG00000106605","","biliverdin reductase A(BLVRA)","Homo sapiens"
"645","ENSG00000090013","","biliverdin reductase B(BLVRB)","Homo sapiens"
"646","ENSG00000169594","","basonuclin zinc finger protein 1(BNC1)","Homo sapiens"
"648","ENSG00000168283","","BMI1 proto-oncogene, polycomb ring finger(BMI1)","Homo sapiens"
"649","ENSG00000168487","","bone morphogenetic protein 1(BMP1)","Homo sapiens"
"650","ENSG00000125845","","bone morphogenetic protein 2(BMP2)","Homo sapiens"
"651","ENSG00000152785","","bone morphogenetic protein 3(BMP3)","Homo sapiens"
"652","ENSG00000125378","","bone morphogenetic protein 4(BMP4)","Homo sapiens"
"653","ENSG00000112175","","bone morphogenetic protein 5(BMP5)","Homo sapiens"
"654","ENSG00000153162","","bone morphogenetic protein 6(BMP6)","Homo sapiens"
"655","ENSG00000101144","","bone morphogenetic protein 7(BMP7)","Homo sapiens"
"656","ENSG00000116985","","bone morphogenetic protein 8b(BMP8B)","Homo sapiens"
"657","ENSG00000107779","","bone morphogenetic protein receptor type 1A(BMPR1A)","Homo sapiens"
"658","ENSG00000138696","","bone morphogenetic protein receptor type 1B(BMPR1B)","Homo sapiens"
"659","ENSG00000204217","","bone morphogenetic protein receptor type 2(BMPR2)","Homo sapiens"
"660","ENSG00000102010","","BMX non-receptor tyrosine kinase(BMX)","Homo sapiens"
"661","ENSG00000168495","","RNA polymerase III subunit D(POLR3D)","Homo sapiens"
"662","ENSG00000113734","","BCL2 interacting protein 1(BNIP1)","Homo sapiens"
"663","ENSG00000140299","","BCL2 interacting protein 2(BNIP2)","Homo sapiens"
"664","ENSG00000176171","","BCL2 interacting protein 3(BNIP3)","Homo sapiens"
"665","ENSG00000104765","","BCL2 interacting protein 3 like(BNIP3L)","Homo sapiens"
"666","ENSG00000176720","","BCL2 family apoptosis regulator BOK(BOK)","Homo sapiens"
"667","ENSG00000151914","","dystonin(DST)","Homo sapiens"
"668","ENSG00000183770","","forkhead box L2(FOXL2)","Homo sapiens"
"669","ENSG00000172331","","bisphosphoglycerate mutase(BPGM)","Homo sapiens"
"670","ENSG00000137274","","biphenyl hydrolase like(BPHL)","Homo sapiens"
"671","ENSG00000101425","","bactericidal permeability increasing protein(BPI)","Homo sapiens"
"672","ENSG00000012048","","BRCA1 DNA repair associated(BRCA1)","Homo sapiens"
"673","ENSG00000157764","","B-Raf proto-oncogene, serine/threonine kinase(BRAF)","Homo sapiens"
"675","ENSG00000139618","","BRCA2 DNA repair associated(BRCA2)","Homo sapiens"
"676","ENSG00000137948","","bromodomain testis associated(BRDT)","Homo sapiens"
"677","ENSG00000185650","","ZFP36 ring finger protein like 1(ZFP36L1)","Homo sapiens"
"678","ENSG00000152518","","ZFP36 ring finger protein like 2(ZFP36L2)","Homo sapiens"
"680","ENSG00000102239","","bombesin receptor subtype 3(BRS3)","Homo sapiens"
"682","ENSG00000172270","","basigin (Ok blood group)(BSG)","Homo sapiens"
"683","ENSG00000109743","","bone marrow stromal cell antigen 1(BST1)","Homo sapiens"
"684","ENSG00000130303","","bone marrow stromal cell antigen 2(BST2)","Homo sapiens"
"685","ENSG00000174808","","betacellulin(BTC)","Homo sapiens"
"686","ENSG00000169814","","biotinidase(BTD)","Homo sapiens"
"687","ENSG00000119138","","KLF transcription factor 9(KLF9)","Homo sapiens"
"688","ENSG00000102554","","KLF transcription factor 5(KLF5)","Homo sapiens"
"689","ENSG00000145741","","basic transcription factor 3(BTF3)","Homo sapiens"
"694","ENSG00000133639","","BTG anti-proliferation factor 1(BTG1)","Homo sapiens"
"695","ENSG00000010671","","Bruton tyrosine kinase(BTK)","Homo sapiens"
"696","ENSG00000124557","","butyrophilin subfamily 1 member A1(BTN1A1)","Homo sapiens"
"699","ENSG00000169679","","BUB1 mitotic checkpoint serine/threonine kinase(BUB1)","Homo sapiens"
"701","ENSG00000156970","","BUB1 mitotic checkpoint serine/threonine kinase B(BUB1B)","Homo sapiens"
"705","ENSG00000112578","","bystin like(BYSL)","Homo sapiens"
"706","ENSG00000100300","","translocator protein(TSPO)","Homo sapiens"
"708","ENSG00000108561","","complement C1q binding protein(C1QBP)","Homo sapiens"
"710","ENSG00000149131","","serpin family G member 1(SERPING1)","Homo sapiens"
"711","ENSG00000281708","","ERC2 intronic transcript 1(ERC2-IT1)","Homo sapiens"
"712","ENSG00000173372","","complement C1q A chain(C1QA)","Homo sapiens"
"713","ENSG00000173369","","complement C1q B chain(C1QB)","Homo sapiens"
"714","ENSG00000159189","","complement C1q C chain(C1QC)","Homo sapiens"
"715","ENSG00000159403","","complement C1r(C1R)","Homo sapiens"
"716","ENSG00000182326","","complement C1s(C1S)","Homo sapiens"
"717","ENSG00000166278","","complement C2(C2)","Homo sapiens"
"718","ENSG00000125730","","complement C3(C3)","Homo sapiens"
"719","ENSG00000171860","","complement C3a receptor 1(C3AR1)","Homo sapiens"
"720","ENSG00000244731","","complement C4A (Chido/Rodgers blood group)(C4A)","Homo sapiens"
"721","ENSG00000224389","","complement C4B (Chido/Rodgers blood group)(C4B)","Homo sapiens"
"722","ENSG00000123838","","complement component 4 binding protein alpha(C4BPA)","Homo sapiens"
"724","ENSG00000232621","","C4BPA pseudogene 2(C4BPAP2)","Homo sapiens"
"725","ENSG00000123843","","complement component 4 binding protein beta(C4BPB)","Homo sapiens"
"726","ENSG00000149260","","calpain 5(CAPN5)","Homo sapiens"
"727","ENSG00000106804","","complement C5(C5)","Homo sapiens"
"728","ENSG00000197405","","complement C5a receptor 1(C5AR1)","Homo sapiens"
"729","ENSG00000039537","","complement C6(C6)","Homo sapiens"
"730","ENSG00000112936","","complement C7(C7)","Homo sapiens"
"731","ENSG00000157131","","complement C8 alpha chain(C8A)","Homo sapiens"
"732","ENSG00000021852","","complement C8 beta chain(C8B)","Homo sapiens"
"733","ENSG00000176919","","complement C8 gamma chain(C8G)","Homo sapiens"
"734","ENSG00000164823","","oxidative stress induced growth inhibitor family member 2(OSGIN2)","Homo sapiens"
"735","ENSG00000113600","","complement C9(C9)","Homo sapiens"
"738","ENSG00000149823","","VPS51 subunit of GARP complex(VPS51)","Homo sapiens"
"740","ENSG00000149792","","mitochondrial ribosomal protein L49(MRPL49)","Homo sapiens"
"741","ENSG00000174276","","zinc finger HIT-type containing 2(ZNHIT2)","Homo sapiens"
"744","ENSG00000066382","","metallophosphoesterase domain containing 2(MPPED2)","Homo sapiens"
"745","ENSG00000124920","","myelin regulatory factor(MYRF)","Homo sapiens"
"746","ENSG00000134825","","transmembrane protein 258(TMEM258)","Homo sapiens"
"747","ENSG00000134780","","diacylglycerol lipase alpha(DAGLA)","Homo sapiens"
"750","ENSG00000221819","","GAS8 antisense RNA 1(GAS8-AS1)","Homo sapiens"
"752","ENSG00000184922","","formin like 1(FMNL1)","Homo sapiens"
"753","ENSG00000168675","","low density lipoprotein receptor class A domain containing 4(LDLRAD4)","Homo sapiens"
"754","ENSG00000183255","","PTTG1 interacting protein(PTTG1IP)","Homo sapiens"
"755","ENSG00000160226","","cilia and flagella associated protein 410(CFAP410)","Homo sapiens"
"757","ENSG00000142188","","transmembrane protein 50B(TMEM50B)","Homo sapiens"
"758","ENSG00000186732","","metallophosphoesterase domain containing 1(MPPED1)","Homo sapiens"
"759","ENSG00000133742","","carbonic anhydrase 1(CA1)","Homo sapiens"
"760","ENSG00000104267","","carbonic anhydrase 2(CA2)","Homo sapiens"
"761","ENSG00000164879","","carbonic anhydrase 3(CA3)","Homo sapiens"
"762","ENSG00000167434","","carbonic anhydrase 4(CA4)","Homo sapiens"
"763","ENSG00000174990","","carbonic anhydrase 5A(CA5A)","Homo sapiens"
"764","ENSG00000260133","","carbonic anhydrase 5A pseudogene 1(CA5AP1)","Homo sapiens"
"765","ENSG00000131686","","carbonic anhydrase 6(CA6)","Homo sapiens"
"766","ENSG00000168748","","carbonic anhydrase 7(CA7)","Homo sapiens"
