gene_id	Ensamble	gene_name	BPH-1-1	BPH-1-2	BPH-1-3	BPH-1-4	DU145-1	DU145-2	DU145-3	DU145-4	PC3-1	PC3-2	PC3-3	PC3-4
64083	ENSG00000113384	GOLPH3	23.21659905	22.67084652	24.39616642	25.00164983	37.05942411	52.56104825	24.44808269	45.63463305	19.59607763	18.45904744	16.07843838	17.18177968
10923	ENSG00000113387	SUB1	10.27442868	7.780964339	10.51839275	10.39443899	5.204671376	7.160488858	4.702424781	4.451429698	6.447878925	4.162491479	3.379603437	3.50798428
4883	ENSG00000113389	NPR3	0.055053065	0.07045091	0.313518214	0.076150172	0.034922589	0.076339468	0.066013741	0.185599804	0.034957665	0.033025499	0.036718603	0.021848181
83989	ENSG00000113391	FAM172A	1.386880487	1.499871309	1.483495905	1.853314742	0.219942101	0.462270939	0.222090645	0.326953558	0.942046629	0.949953713	0.731266234	0.148170199
28965	ENSG00000113396	SLC27A6	0	0.064997014	0	0.031778591	0	0	0	0	0	0	0	0
6897	ENSG00000113407	TARS	33.75616483	25.3601825	29.24329244	25.31726683	29.18661909	115.0091501	15.29776686	79.48038201	16.76098231	17.51991147	10.54221749	6.501169415
50805	ENSG00000113430	IRX4	0.099268854	0.217278587	0.238277661	0.114419518	0.015741891	0	0	0.01901408	0	0	0	0
4012	ENSG00000113441	LNPEP	9.446527667	10.71807026	9.954620363	10.23773259	0.503652663	2.922136785	0.29727134	2.340072818	1.96421315	1.773027322	0.78161464	0.257563383
5144	ENSG00000113448	PDE4D	0.056407696	0.170953464	0.341253243	0.086127982	0.68798607	3.102692831	0.11272717	2.384867196	0.175019034	0.140347991	0.062699652	0.032557457
5810	ENSG00000113456	RAD1	3.030147657	2.432318505	3.336352331	3.318653007	6.196752965	7.728064367	4.811657863	9.178641836	1.782880981	1.988118748	1.573112619	1.405128341
55299	ENSG00000113460	BRIX1	8.124390378	6.619271984	10.08481953	7.566877332	3.033705641	6.808948745	2.246751533	5.410514807	4.005114215	2.756223533	2.138070559	1.672914822
64902	ENSG00000113492	AGXT2	0	0	0	0	0	0	0	0	0	0	0	0
5618	ENSG00000113494	PRLR	0	0	0	0.006926015	0.00333731	0	0.003502891	0	0	0	0	0
10723	ENSG00000113504	SLC12A7	2.494756875	2.817892254	2.63338326	2.410219426	10.83547359	9.033875876	11.93071029	7.797445566	16.5831074	15.98706965	17.87645048	16.43826075
3565	ENSG00000113520	IL4	0	0	0	0	0	0	0	0	0	0.057953725	0	0
	ENSG00000113522	RAD50	9.67547002	9.14463329	11.00643583	12.04006216	0.701135127	2.084518821	0.288851771	1.850045579	0.485890082	0.388895527	0.189014304	0.114708248
3567	ENSG00000113525	IL5	0	0	0	0	0	0.06502065	0.03436028	0.039540262	0	0	0.03820721	0
7903	ENSG00000113532	ST8SIA4	0.27555543	0.449682702	0.357913872	0.446764493	0.10084489	0.120237555	0	0	0.058885384	0.079473585	0.039267704	0.025230436
10007	ENSG00000113552	GNPDA1	3.923509266	4.456450277	5.00648185	3.967176392	3.107719627	1.737691943	3.376575977	2.096174675	4.317838907	5.009385605	4.5026243	5.226109327
51294	ENSG00000113555	PCDH12	0.025599613	0.077575702	0.02542708	0.067437199	0.032473735	0.016133265	0.025576959	0.039223888	0.020321662	0	0	0.030468382
6500	ENSG00000113558	SKP1	5.467699819	6.851946683	5.558788292	8.007568309	2.978081476	6.899407468	2.400458307	5.417314937	4.818114093	5.11424563	3.996991603	2.629735716
9631	ENSG00000113569	NUP155	19.84571199	19.56932122	20.12161135	18.30649292	4.871455245	31.20979715	1.524555737	28.04921024	16.69191979	17.04640825	14.49695937	4.769397579
5515	ENSG00000113575	PPP2CA	38.77764348	37.02169363	35.31276515	34.36410038	21.53575683	40.39312937	19.07924711	34.0370304	19.77692979	18.31946997	17.35340872	15.83285849
2246	ENSG00000113578	FGF1	0.24478743	0.402992035	0.20711349	0.147794176	0.263113245	0.355700895	0.258185706	0.24485859	0.026982874	0.010199726	0.005036611	0.021582924
2908	ENSG00000113580	NR3C1	6.313450965	4.610616797	5.083084795	2.706094167	0.42085866	7.01878974	0.196427045	2.560467806	1.189739486	1.378220101	0.513490597	0.253513675
56951	ENSG00000113583	C5orf15	34.81273121	38.03080038	30.63520016	30.91459557	11.88104622	30.39258527	8.044736636	23.56021367	13.62376901	14.19097064	10.3161946	6.345006478
23398	ENSG00000113593	PPWD1	5.777158424	4.166394086	4.851611887	6.230358986	0.432528083	2.633198898	0.313826508	1.567276694	0.688809656	0.613535358	0.330724955	0.078711294
3977	ENSG00000113594	LIFR	1.574466989	1.835986934	1.948108255	1.706664187	0.119851152	0.978161316	0.076413908	0.791010466	1.022978787	0.76401722	0.380021981	0.139233962
373	ENSG00000113595	TRIM23	2.309862537	2.734109024	3.101717279	3.271360496	0.264123212	0.880999913	0.069340327	0.375985805	0.33048544	0.133803247	0.033055415	0.05901213
80006	ENSG00000113597	TRAPPC13	1.482363968	1.05563878	1.506157314	1.526978044	0.24047926	0.565167238	0.135983343	0.418928154	0.144662604	0.20226216	0.102644951	0.023140505
735	ENSG00000113600	C9	0	0	0	0	0	0	0	0	0	0	0	0
10802	ENSG00000113615	SEC24A	10.33420497	9.030803777	10.29830242	9.529392939	1.100673758	4.269849371	0.679922253	4.437948254	3.827897624	3.558811728	2.902472938	1.387155042
79770	ENSG00000113621	TXNDC15	1.954194853	2.332626395	2.545142753	2.815406501	6.403615694	4.025113781	7.945847799	5.546830736	2.387019853	2.007980598	2.040730321	3.405708459
23548	ENSG00000113638	TTC33	0.923852632	0.773313751	1.278118844	1.193104701	0.514882553	0.786070974	0.30991331	0.515717202	0.494971554	0.348847609	0.271401064	0.251382794
5917	ENSG00000113643	RARS	34.38782977	25.69101796	33.28492746	30.53396188	6.770629086	18.14422465	4.518931372	16.57154263	18.24131917	16.86624242	16.9883457	13.21299417
23286	ENSG00000113645	WWC1	11.23808409	10.49184467	8.779931474	7.488036856	5.818230081	6.201175667	6.268936093	4.219281328	3.715348998	3.390603781	3.377972336	4.545183704
9555	ENSG00000113648	H2AFY	8.750763227	10.22925856	9.07486531	8.100910319	7.135425297	7.183507205	7.526315586	6.978482506	5.206530646	4.846752026	4.290046729	4.684640428
10915	ENSG00000113649	TCERG1	12.61110667	10.50229342	13.43284627	11.53111659	1.158244191	4.734342972	0.840692247	3.55912797	8.264021132	7.459715658	5.342511805	2.200223486
1809	ENSG00000113657	DPYSL3	4.164622125	5.839418443	4.619043112	4.961243326	28.82454737	20.75956436	23.36507164	12.79067562	14.96622649	14.27981899	12.83188116	9.5970208
4090	ENSG00000113658	SMAD5	4.509496589	4.12085217	4.52145205	4.022439736	0.461187075	1.587279812	0.216971147	1.537421145	0.904838525	0.649825628	0.538748097	0.221559932
1452	ENSG00000113712	CSNK1A1	16.34745777	17.06636846	16.64128999	16.21984339	13.77229783	26.53757505	9.943225411	23.37707206	16.85676839	16.91802128	15.1425123	12.84626388
22993	ENSG00000113716	HMGXB3	10.52588118	11.31473062	12.91487671	11.62290788	19.31112313	13.33331227	22.3761161	15.5681838	23.34421437	22.40925631	25.52597074	33.61083553
57222	ENSG00000113719	ERGIC1	5.751689407	6.621809678	5.543411306	6.009868554	15.04955486	11.24543799	17.69318695	12.68607199	17.94259667	16.65308814	19.09060811	20.95524643
5159	ENSG00000113721	PDGFRB	0.282032692	0.330246457	0.261031616	0.392632433	0.530622537	0.272694383	0.627680369	0.324130118	0.015266352	0.050464204	0.035623469	0.099192642
1044	ENSG00000113722	CDX1	0	0	0	0	0.06599809	0.032772702	0.242579905	0	0	0	0	0
8992	ENSG00000113732	ATP6V0E1	17.95659764	21.66202354	21.29794361	21.74562976	14.01984536	13.54650957	17.51755327	10.78441701	23.09244122	21.97502905	22.70805646	29.16902097
662	ENSG00000113734	BNIP1	1.957206295	1.87237779	2.444731399	1.728604501	5.347114296	3.868911169	6.104164087	3.322925476	2.912811032	2.685030703	2.950145136	3.388978772
8614	ENSG00000113739	STC2	21.51759704	14.55040546	19.5467905	13.03736046	150.2474846	145.4515365	135.7775944	125.4667623	43.93217931	44.01249867	40.29344398	58.78554229
80315	ENSG00000113742	CPEB4	0.517440791	0.535803841	0.504313621	1.386694915	0.098470475	0.678749173	0.116335376	0.241588977	1.270636772	0.727497658	0.323528118	0.408085048
3274	ENSG00000113749	HRH2	0	0.010982684	0	0	0	0.005135754	0	0	0	0	0	0
1627	ENSG00000113758	DBN1	17.57661943	17.56728514	16.47002072	14.42337173	26.92151104	16.76356492	26.72875401	16.75574013	33.03219095	33.29077206	37.89703016	38.06422109
23567	ENSG00000113761	ZNF346	1.350082838	1.210459494	1.581235696	1.617309621	1.766369967	0.920049982	1.534542169	1.474037225	2.498186874	2.448622733	2.457369206	3.040252677
90249	ENSG00000113763	UNC5A	0.136196342	0.454037765	0.121745021	0.22875073	1.399568113	0.643776693	1.796357125	1.111305441	0	0.030644158	0	0.032421976
1962	ENSG00000113790	EHHADH	3.081540343	4.521150365	3.107845437	3.728366462	0.442075816	1.461127414	0.445296493	1.340342408	2.664180813	3.178065338	2.582139652	0.722383987
5067	ENSG00000113805	CNTN3	0	0	0	0	0	0	0	0	0	0	0.013496685	0
10051	ENSG00000113810	SMC4	26.04558168	18.45083425	25.44289247	24.51102875	1.480891009	3.923647763	0.845033449	2.879020261	5.482799512	3.269226718	1.793144407	1.209764549
58515	ENSG00000113811	SELENOK	3.616952172	3.545437959	3.219090944	3.06047668	2.811211389	3.521047289	3.972030562	3.621851211	6.225032649	5.498156127	6.468503437	7.972024183
93973	ENSG00000113812	ACTR8	3.291889361	4.362133096	4.490523377	4.413908954	4.739142511	7.487386895	3.203927301	5.122200976	5.357278512	5.397627417	5.072844194	4.720349608
55171	ENSG00000113838	TBCCD1	4.73051446	4.079856734	5.036640544	3.844305781	2.644578792	2.68120363	1.983709408	3.29851194	4.929839867	4.248924326	3.808101784	4.537502387
51300	ENSG00000113845	TIMMDC1	6.405011606	6.470573431	6.574221377	7.324070405	8.826858996	6.286363493	10.08345708	7.103682418	10.94773535	11.10971907	12.39402811	15.37070026
51185	ENSG00000113851	CRBN	0.896725954	0.954044142	0.813230475	0.834596937	0.366859612	0.532413561	0.268377553	0.438125212	0.881968564	0.896541107	0.548938973	0.407401296
3827	ENSG00000113889	KNG1	0	0	0	0	0	0.026002745	0	0.015812751	0	0	0.030574582	0
3273	ENSG00000113905	HRG	0.019352557	0.039099607	0.057666153	0.057364797	0.174946001	0.100631108	0.12570059	0.11121336	0	0.010886861	0	0.023036922
604	ENSG00000113916	BCL6	1.869118034	3.180874793	2.379823787	3.055052019	3.616691202	5.087733895	3.50347376	5.110833519	4.473155351	5.940104682	8.380183985	6.062906156
3081	ENSG00000113924	HGD	0	0.029457489	0	0.028800017	0	0	0	0.033506493	0.069420313	0	0.016196628	0
10686	ENSG00000113946	CLDN16	0.248365123	1.223183233	0.292944789	0.444749565	0.221554629	0.205457784	0.031021297	0.463837971	0.036971027	0.034927592	0	0
84100	ENSG00000113966	ARL6	1.154025878	0.756459669	1.95123949	1.383862743	0.125734208	0.191551665	0.096826729	0.263232144	0.503446013	0.455787905	0.215422814	0.32509096
27031	ENSG00000113971	NPHP3	1.605643186	1.901437083	2.059966548	1.98735237	0.046683336	0.084333228	0.022283023	0.194782846	0.106205474	0.707339447	0.242926614	0.143355529
942	ENSG00000114013	CD86	0.101478915	0.078865513	0.093045381	0.100262805	0.037141682	0.051657654	0	0	0	0	0.017355528	0
51421	ENSG00000114019	AMOTL2	11.85585082	12.32670871	10.99612704	9.500458409	18.73007628	20.41275158	16.61116173	13.67665169	3.231859608	3.392380959	3.584239279	4.831254071
56954	ENSG00000114021	NIT2	1.985588834	2.249795887	2.253945599	2.510310483	1.745766027	2.436344248	1.984068125	2.497019517	2.867043197	2.769592093	2.945010684	2.184097436
26355	ENSG00000114023	FAM162A	8.760871999	10.06920443	9.061242288	8.178896527	5.150906672	5.688028153	6.072150263	5.580227593	15.6909783	15.60344925	24.60514984	21.61237148
4968	ENSG00000114026	OGG1	0.723090292	1.008970561	0.658695031	0.876234024	2.334005959	1.484312076	1.928096924	1.515143552	1.645728331	1.729964519	1.816216291	2.278009881
3836	ENSG00000114030	KPNA1	12.3642458	11.59897796	13.87141834	11.51087675	2.324643788	6.230360779	0.923146892	5.96358607	11.87940207	12.19810594	10.42883894	5.547811509
5096	ENSG00000114054	PCCB	3.831281534	4.008236941	3.164431918	3.713418237	5.669407667	5.980991091	7.057229907	5.348619016	4.12324287	3.961689328	4.379904296	4.550066544
7337	ENSG00000114062	UBE3A	5.694962121	4.606284784	4.036378258	3.613071682	0.5103066	3.281315983	0.32153613	2.267756697	2.961325136	2.053219163	1.801888969	0.814307389
25852	ENSG00000114098	ARMC8	1.82597485	1.786704524	2.051518451	1.912481647	0.348915719	1.205096811	0.164509954	1.192620585	0.745459735	0.642511779	0.524051361	0.249439918
80321	ENSG00000114107	CEP70	5.652599876	4.662675479	5.006675898	5.144073831	1.677719614	2.470985143	0.932743014	2.28864676	0.765614492	0.524955512	0.322806963	0.271625683
5948	ENSG00000114113	RBP2	0	0	0	0	0	0	0	0	0	0	0	0
5947	ENSG00000114115	RBP1	7.809327358	14.83931807	7.781279139	7.139918945	0.058978038	0	0	0	0	0	0	0
55186	ENSG00000114120	SLC25A36	7.205027426	6.488832629	7.401459302	7.035705216	0.624458914	1.790919035	0.367418092	1.92036736	1.202521523	0.863793927	0.527709137	0.188386935
131890	ENSG00000114124	GRK7	0	0	0	0	0	0	0	0	0	0	0.022247236	0
9616	ENSG00000114125	RNF7	3.153563232	2.711756832	3.551802346	3.106411867	8.001824848	5.084334339	8.431194374	5.932678658	2.950077064	3.219763203	3.275829832	4.256891808
7029	ENSG00000114126	TFDP2	1.218576097	1.859085483	1.239881913	1.409491366	1.859446499	2.287702968	1.259716639	2.430923617	1.368275409	1.412401346	1.505929086	0.964141947
54464	ENSG00000114127	XRN1	5.040940835	5.403730399	4.675790358	5.674995081	0.110344597	0.637258265	0.08690678	0.49979318	0.349493083	0.444295148	0.16112976	0.056081311
8850	ENSG00000114166	KAT2B	0.800545431	1.576009867	1.100975061	1.592002886	0.380869827	1.795067245	0.215362125	1.47444413	3.213774252	3.809496621	2.315883416	0.537588942
590	ENSG00000114200	BCHE	0.282109006	0.164997545	0.132726601	0.132018266	2.571263581	5.109471842	1.646821275	5.033899016	0.194450529	0.250493905	0.115528385	0
5276	ENSG00000114204	SERPINI2	0	0	0	0	0	0	0	0	0	0	0	0
11235	ENSG00000114209	PDCD10	10.30673803	10.87499611	13.20375686	11.22384793	2.475741403	6.643260345	1.995679715	3.611503841	6.40286388	5.069854102	2.627342881	2.377557448
79782	ENSG00000114248	LRRC31	0	0	0	0	0	0	0	0	0.029676264	0.140151401	0.096950622	0
7474	ENSG00000114251	WNT5A	0.445921436	0.630679488	0.434054447	0.506645636	0.407328158	0.585988944	0.222788674	0.707228564	2.447513312	2.497745115	1.710034695	1.104140159
5210	ENSG00000114268	PFKFB4	1.198788444	1.332170943	1.292762955	1.336669115	0.847360773	0.453333965	0.829953325	0.77743835	6.106737038	7.184817314	12.05926484	14.15866809
1294	ENSG00000114270	COL7A1	12.88299459	16.85539727	9.451953747	11.15332093	0.404477508	0.337942199	0.458547558	0.35530522	0.667143817	0.733480943	0.767818866	0.828058096
2257	ENSG00000114279	FGF12	0.111592612	0.112733564	0.141632569	0.09800022	0.306754158	0.422003921	0.315939391	0.320631055	0.022144916	0.034867032	0	0.022138435
5576	ENSG00000114302	PRKAR2A	12.33082922	9.439045488	12.7320153	11.66217681	13.10368051	13.33736661	10.04751778	13.19887302	23.2095448	21.42174785	19.30101126	20.35714248
3280	ENSG00000114315	HES1	7.721370174	9.269329582	6.498984065	9.164255337	2.600084865	1.943458737	3.206431649	2.564232701	16.92367205	14.69073169	9.669475971	20.92026613
7375	ENSG00000114316	USP4	3.452935221	4.320566034	3.989220699	4.111699789	4.248146024	4.272376758	4.303777423	4.079775501	9.888218661	10.15222865	13.02936168	11.7545445
23527	ENSG00000114331	ACAP2	6.178291064	5.339780415	7.170987576	6.890862755	0.591208116	2.204846201	0.275447567	1.885775327	1.609751997	1.441993178	0.826819398	0.494838743
1894	ENSG00000114346	ECT2	14.5757846	10.86258509	13.80959431	11.74960327	0.63374252	2.330977235	0.19197874	1.552988507	4.978978157	2.593127144	1.722680625	0.693753256
2779	ENSG00000114349	GNAT1	0	0.058427755	0.03830187	0.057133447	0	0	0	0	0	0	0	0
2771	ENSG00000114353	GNAI2	12.1451005	13.97209111	11.96339339	14.26457519	23.53421893	16.65951146	25.5814482	14.4043021	33.67294494	35.99787159	38.30129006	45.92934016
10342	ENSG00000114354	TFG	18.65670402	20.43646647	20.69135889	17.38001991	20.47362409	21.55902889	14.08634998	20.33394978	22.47700613	21.97586192	22.07009675	26.15775213
8287	ENSG00000114374	USP9Y	6.486511404	5.711832157	6.767262405	6.648069416	0.130360548	0.911634788	0.068446974	0.805435002	0	0	0.005854631	0
3373	ENSG00000114378	HYAL1	0	0.036896874	0.014511487	0.064946029	0.132051819	0.0483356	0.109477681	0.142711571	0.07827164	0.041079403	0.056833876	0.104339951
11334	ENSG00000114383	TUSC2	4.424490641	3.546988411	3.274725169	4.244443021	5.608807498	2.914557453	5.818735855	3.592296691	8.343559487	9.086167338	10.07407488	14.42496113
10641	ENSG00000114388	NPRL2	0.746821978	0.780187334	1.032597467	0.792350947	1.808839626	1.147324205	2.00130117	1.233812664	2.829169764	2.610673387	3.235613043	4.212836874
6152	ENSG00000114391	RPL24	79.55407578	74.9964256	72.71469463	71.29731765	66.2810863	54.4487884	87.39097477	61.3716995	74.5957099	79.37886811	86.66046118	98.08879564
11068	ENSG00000114395	CYB561D2	0.628110518	0.473387868	0.584260949	0.462957771	0.654577543	0.631520396	1.065964854	0.515622055	1.578746922	1.558723354	1.37418015	2.872190318
57415	ENSG00000114405	C3orf14	1.248589974	1.879925457	1.705227107	2.229956726	0.993861315	1.634425406	1.127666794	1.448779819	1.100643694	1.012761247	0.720628314	1.086193007
8087	ENSG00000114416	FXR1	18.47513463	17.38354183	18.52128317	16.58321132	1.179006669	5.125841552	0.543916201	4.008726321	9.947277957	10.2390485	6.767060167	2.971389722
868	ENSG00000114423	CBLB	1.663159409	1.867841108	1.759212088	1.96754894	0.45215212	1.065934246	0.366910319	1.176648881	1.141809025	1.341046961	1.416525006	0.848521974
56987	ENSG00000114439	BBX	13.1337839	6.980223273	12.36818949	12.63930298	0.440350032	1.865391466	0.200744519	1.274014775	2.037399958	1.722976783	0.446618853	0.170824422
55081	ENSG00000114446	IFT57	20.89282353	20.64972718	17.8619683	15.78637752	1.896096366	4.426612161	1.710213109	3.386083022	8.864202305	7.012732476	4.362038101	4.351428355
59345	ENSG00000114450	GNB4	5.795822921	9.486825582	5.918673212	4.54230941	1.256550406	7.367512292	0.781958647	5.827217633	6.33762089	4.813562489	3.461287347	1.232405256
11148	ENSG00000114455	HHLA2	0	0.008794763	0	0	0	0	0	0	0	0	0	0.010366151
84223	ENSG00000114473	IQCG	1.058612522	1.251604261	1.346116472	1.396444546	0.099624386	0.335439761	0.13948733	0.340926693	0.817178282	0.778528611	0.633607144	0.450072036
2632	ENSG00000114480	GBE1	2.174115062	2.901629414	2.69436707	2.798314333	2.27749468	5.270553083	1.275571071	5.238032182	10.88838141	9.65809935	11.71738837	8.346166682
27136	ENSG00000114487	MORC1	0	0	0	0	0	0	0	0	0.018605209	0	0	0
7372	ENSG00000114491	UMPS	5.887976591	5.6031659	7.383656123	6.412126208	5.530918859	4.937065282	5.443786793	5.076854049	3.308667691	3.02151716	2.580583499	3.914698999
22916	ENSG00000114503	NCBP2	6.997908208	5.827539001	8.074926114	7.492250273	2.889257038	5.781947888	2.332145077	5.135924959	6.277844086	7.028151491	5.049751095	3.577534592
8723	ENSG00000114520	SNX4	15.99290838	15.73090384	16.26375962	15.24569488	1.432016153	5.122131997	1.062700787	3.48234143	3.70311527	2.798681323	2.252774811	1.385496945
79669	ENSG00000114529	C3orf52	1.270881465	1.618235331	1.354352856	1.255612246	0.774688569	0.95744293	0.734161597	0.707472012	0.795964688	0.744497007	0.838759477	0.787965245
23150	ENSG00000114541	FRMD4B	2.707923191	2.779685827	2.492389639	2.493526734	0	0.045798083	0	0.027839387	0.472940037	0.561209508	0.387690279	0.109567166
54946	ENSG00000114544	SLC41A3	1.456906626	1.262273763	1.393122912	1.371096649	1.268798232	0.663001607	1.322549438	1.05003991	1.287718621	1.188737919	1.465715654	1.358084094
152015	ENSG00000114547	ROPN1B	0	0.009046215	0	0	0.110806466	0.19477947	0.250630072	0.144128828	0	0	0	0
5361	ENSG00000114554	PLXNA1	22.5505216	20.7767087	21.824007	21.93483404	17.60039437	11.47275956	18.95122465	12.92690141	17.67161299	18.99920288	19.59617369	20.35771454
523	ENSG00000114573	ATP6V1A	14.46612617	17.51823068	15.35454719	16.15168756	1.052774732	5.845925005	0.537284033	5.882547214	13.51773957	12.42132169	9.919141399	3.766693956
80325	ENSG00000114626	ABTB1	0.61058038	1.139146923	0.645592853	0.938922969	1.026086047	0.661038425	1.205464653	0.916775672	0.91456537	1.351370116	1.795250179	1.043390141
50512	ENSG00000114631	PODXL2	2.818480275	1.708387735	2.033298723	2.198370696	27.86289176	19.12897497	29.76397417	18.13957025	14.37646301	14.64930915	12.33363008	13.45614016
7348	ENSG00000114638	UPK1B	0.076194429	0.076975409	0	0.15056073	0	0	0	0	0	0	0	0
10675	ENSG00000114646	CSPG5	0.131228306	0.047348943	0.130346656	0.148168854	1.988930798	1.027954884	1.920071015	1.54048937	0.256683301	0.231945206	0.354243243	0.424016541
23276	ENSG00000114648	KLHL18	5.522628283	4.316503758	5.593653019	4.939382479	4.521977072	3.902096071	5.126299568	3.991955192	10.99626655	10.06125565	10.22574936	15.60536224
22937	ENSG00000114650	SCAP	5.83328889	5.307354766	5.685987955	6.497040236	8.325744994	5.920146238	11.03009413	6.724890126	16.27721671	16.41628181	15.54546457	18.92026096
79825	ENSG00000114654	EFCC1	0	0	0	0.046514258	0.149342242	0.059355734	0.125466581	0.054124715	0	0	0	0
57501	ENSG00000114656	KIAA1257	0.106805848	0.179838551	0.155598876	0.119599361	0.067751663	0.181759031	0.113840121	0.130935782	0.084778975	0.080093109	0.023742702	0.008475705
79858	ENSG00000114670	NEK11	0.424290293	0.720110103	0.438288625	0.508625583	0.123806783	0.25671979	0.146977909	0.234060274	0.208800917	0.254525251	0.226378116	0.188566772
11222	ENSG00000114686	MRPL3	21.70174771	18.34225859	24.99383638	17.67885543	12.81233717	16.63472678	10.21036979	10.78322589	9.195434543	9.143448945	10.38942953	10.67199215
57088	ENSG00000114698	PLSCR4	0.18601494	0.318646935	0.056229243	0.431483328	0.269345751	0.795192189	0.137381134	0.808654397	0.500713371	0.864186599	0.56635238	0.221442306
51409	ENSG00000114735	HEMK1	0.290046757	0.278365026	0.281917911	0.29884405	1.377958443	0.797171794	0.784597321	1.176231893	0.873196224	1.041622488	1.335666474	1.040776994
1154	ENSG00000114737	CISH	0.596050279	0.43528807	0.492170414	0.383131969	0.198165684	0.08825807	0.143513429	0.123803084	0.581408852	0.573486433	0.550786061	0.709555054
7867	ENSG00000114738	MAPKAPK3	7.886254727	6.3876572	8.840067416	6.25462499	11.0018457	7.784944135	13.86575475	6.528563328	37.31804612	38.7972613	37.97150322	47.00476554
93	ENSG00000114739	ACVR2B	1.113316653	0.667799603	1.263231748	1.287085729	0.062530349	0.095021535	0.050214303	0.106624823	0.717991327	1.000037401	0.799222913	0.147260541
57599	ENSG00000114742	WDR48	3.674634607	5.050092423	4.322595281	4.384559356	0.933040444	4.792898333	0.363643927	4.281272232	5.7531462	5.975095063	4.8598741	1.642661632
51122	ENSG00000114744	COMMD2	7.835216899	7.060210785	9.024947095	8.85627041	5.549021324	6.544876118	5.084755888	6.475282345	4.434748111	4.18951353	3.952094968	3.437559818
64689	ENSG00000114745	GORASP1	1.726720875	1.691749246	1.870367737	1.750601801	2.44964291	0.801443955	1.371291068	1.645085006	1.782832427	3.145748977	1.228068977	4.408879618
51555	ENSG00000114757	PEX5L	0	0	0	0	0	0	0	0	0	0	0	0
9136	ENSG00000114767	RRP9	30.9066249	21.21666557	38.53604536	27.16511177	40.00623647	24.86742108	47.26891793	26.68745228	88.61747515	82.33024713	74.19054671	107.0497913
10057	ENSG00000114770	ABCC5	3.841937625	3.68550455	4.870896575	5.839104666	4.194641448	4.171193435	3.764518039	4.792332223	5.865301449	5.817585079	6.097168979	6.858134048
13	ENSG00000114771	AADAC	0.219528203	0.41187894	0.124610725	0.278847093	0	0	0.03133631	0	0	0	0	0
84836	ENSG00000114779	ABHD14B	2.656911156	1.014723953	1.26156832	2.234447944	4.957560134	2.303551827	3.788050498	1.832115174	2.129462866	1.698285773	1.988069113	2.730874265
10289	ENSG00000114784	EIF1B	7.379693308	5.876483901	8.386305308	7.41973163	14.9319519	12.45563667	15.6589958	14.44320362	10.5435546	10.47319336	12.97989806	13.74601111
100526760	ENSG00000114786	ABHD14A-ACY1	0.235114756	0.265648544	0.22431244	0.275081952	0.612276138	0.271997588	0.392588971	0.37332134	0.48987544	0.657644578	0.646477415	0.861760661
26084	ENSG00000114790	ARHGEF26	0.749964622	0.834101452	0.772238088	0.802134106	0.910007429	3.122278044	0.866266889	2.498763815	1.138665888	0.967356437	0.856564357	0.581535887
54800	ENSG00000114796	KLHL24	1.469717033	3.626415194	1.742919859	2.323297654	0.114417924	0.467368353	0.089003556	0.235449727	0.169680451	0.841568542	0.643566204	0.318110121
23007	ENSG00000114805	PLCH1	0.067606709	0.136601455	0.079363606	0.085012227	0.099419226	0.406743184	0.067554812	0.331993163	1.419630699	1.348037719	1.058927439	0.329247654
7433	ENSG00000114812	VIPR1	1.175368427	1.388011422	0.783625605	1.049896364	0.709841942	0.416064859	0.750801104	0.499618375	0.019170636	0	0.011932285	0
25981	ENSG00000114841	DNAH1	0.049818705	0.058715929	0.057730669	0.176371639	0.446377957	0.227639252	0.46046059	0.500979937	0.410249279	0.37355526	0.507603758	0.350887036
6747	ENSG00000114850	SSR3	24.74617948	22.49221109	28.01609182	23.7419484	7.575913133	24.23434252	7.222654839	34.30111627	35.58843333	33.76307037	26.31855139	14.09315044
92999	ENSG00000114853	ZBTB47	1.124551802	1.992002713	1.392395623	1.537198363	9.27856077	5.111903652	8.266075508	6.798531207	4.695327924	4.972806444	4.708898992	4.291199642
7134	ENSG00000114854	TNNC1	0.470571235	0.388953105	0.297428959	0.464942022	17.34080481	13.34666224	14.96152331	12.0948606	0.050918873	0.096258233	0.237756106	0.101842644
4820	ENSG00000114857	NKTR	1.947050637	2.231359392	1.823015118	3.476724921	0.03154139	0.128654396	0.043584087	0.112287045	0.895277027	0.186423273	0.137689685	0.118383119
1181	ENSG00000114859	CLCN2	0.793789494	0.81516869	0.974141131	0.904159664	0.689763087	0.517872214	0.871841402	0.610704652	1.218460553	1.383513587	1.524034031	1.604857643
27086	ENSG00000114861	FOXP1	1.483765836	1.535718913	1.401463692	1.272327834	0.348962458	0.698732788	0.321701169	0.807585357	2.669864086	2.708008763	2.302768881	1.24642457
1981	ENSG00000114867	EIF4G1	55.90368241	51.10682183	73.44799366	68.3243925	80.54001968	62.17239625	90.05264797	61.47888798	77.02888333	69.84537371	78.22136386	86.07243115
28972	ENSG00000114902	SPCS1	7.679208817	7.143252492	7.478332241	6.556640471	8.968281387	10.03845147	9.789010972	9.479299881	12.09646605	13.04482044	12.92668156	11.84079327
6787	ENSG00000114904	NEK4	6.95819452	7.607063713	7.44721654	6.556341275	1.141795135	3.258698533	0.732304179	2.536057317	7.095486891	6.087151847	4.270020274	2.665214829
