"Entrez_ID"	"Gene_symbol"	"Gene_name"	"mRNA_size"	"Frag_count"	"FPM"	"FPKM"
100130148	"MAPT-IT1"	"MAPT intronic transcript 1"	9023	9	0.381633554	0.042295639
100130155	"MIR124-2HG"	"MIR124-2 host gene"	3486	0	0	0
100130172	"LOC100130172"	"uncharacterized LOC100130172"	1253	3	0.127211185	0.101525287
100130197	"EFCAB14-AS1"	"EFCAB14 antisense RNA 1"	584	1	0.042403728	0.072609124
100130231	"LINC00861"	"long intergenic non-protein coding RNA 861"	5724	7	0.296826098	0.051856411
100130238	"LOC100130238"	"uncharacterized LOC100130238"	4300	5	0.212018641	0.049306661
100130264	"LOC100130264"	"uncharacterized LOC100130264"	1789	0	0	0
100130274	"CCDC166"	"coiled-coil domain containing 166"	2640	0	0	0
100130275	"TFAP2A-AS1"	"TFAP2A antisense RNA 1"	1692	19	0.805670837	0.476164797
100130298	"LOC100130298"	"hCG1816373-like"	859	1	0.042403728	0.049364061
100130301	"C8orf89"	"chromosome 8 open reading frame 89"	658	0	0	0
100130311	"C17orf107"	"chromosome 17 open reading frame 107"	3408	12	0.508844739	0.149308902
100130331	"LOC100130331"	"POTE ankyrin domain family, member F pseudogene"	3127	59	2.501819968	0.800070345
100130342	"SCGB2B3P"	"secretoglobin family 2B member 3, pseudogene"	1459	14	0.593652196	0.406889785
100130348	"TMEM262"	"transmembrane protein 262"	678	0	0	0
100130357	"LOC100130357"	"uncharacterized LOC100130357"	2562	9	0.381633554	0.148959233
100130370	"LOC100130370"	"uncharacterized LOC100130370"	1078	0	0	0
100130386	"LINC00552"	"long intergenic non-protein coding RNA 552"	5156	0	0	0
100130417	"LOC100130417"	"uncharacterized LOC100130417"	1813	19	0.805670837	0.444385459
100130418	"CECR7"	"cat eye syndrome chromosome region, candidate 7 (non-protein coding)"	4354	227	9.625646318	2.210759375
100130449	"LOC100130449"	"uncharacterized LOC100130449"	2032	7	0.296826098	0.146075836
100130451	"LOC100130451"	"uncharacterized LOC100130451"	1727	48	2.035378957	1.17856338
100130460	"CAND1.11"	"uncharacterized LOC100130460"	964	8	0.339229826	0.35189816
100130476	"LOC100130476"	"uncharacterized LOC100130476"	2981	8	0.339229826	0.113797325
100130480	"LINC01387"	"long intergenic non-protein coding RNA 1387"	603	0	0	0
100130519	"TMEM221"	"transmembrane protein 221"	2317	5	0.212018641	0.091505672
100130522	"PARD6G-AS1"	"PARD6G antisense RNA 1"	4589	119	5.046043664	1.099595481
100130539	"C10orf142"	"chromosome 10 open reading frame 142"	1714	0	0	0
100130548	"LOC100130548"	"uncharacterized LOC100130548"	2112	1	0.042403728	0.020077523
100130557	"NFYC-AS1"	"NFYC antisense RNA 1"	1687	48	2.035378957	1.206507977
100130581	"LINC00910"	"long intergenic non-protein coding RNA 910"	4168	215	9.116801578	2.187332432
100130587	"LOC100130587"	"uncharacterized LOC100130587"	3410	0	0	0
100130613	"PRR32"	"proline rich 32"	1228	0	0	0
100130691	"LOC100130691"	"uncharacterized LOC100130691"	7171	4	0.169614913	0.023652895
100130700	"TP53TG3HP"	"TP53 target 3 family member H, pseudogene"	459	0	0	0
100130705	"LOC100130705"	"uncharacterized LOC100130705"	3631	82	3.477105718	0.957616557
100130717	"HDHD5-AS1"	"HDHD5 antisense RNA 1"	631	9	0.381633554	0.604807535
100130733	"LRRC70"	"leucine rich repeat containing 70"	2421	7	0.296826098	0.122604749
100130742	"LRRC69"	"leucine rich repeat containing 69"	2640	30	1.272111848	0.481860549
100130771	"EFCAB10"	"EF-hand calcium binding domain 10"	2578	15	0.636055924	0.246724563
100130776	"AGAP2-AS1"	"AGAP2 antisense RNA 1"	1500	220	9.32882022	6.21921348
100130827	"SBK3"	"SH3 domain binding kinase family member 3"	1520	0	0	0
100130855	"USP3-AS1"	"USP3 antisense RNA 1"	3216	17	0.720863381	0.224149061
100130872	"LOC100130872"	"uncharacterized LOC100130872"	2796	106	4.494795197	1.607580542
100130880	"LOC100130880"	"uncharacterized LOC100130880"	577	1	0.042403728	0.073489997
100130887	"ATE1-AS1"	"ATE1 antisense RNA 1"	951	4	0.169614913	0.178354272
100130889	"PSORS1C3"	"psoriasis susceptibility 1 candidate 3 (non-protein coding)"	4151	42	1.780956587	0.429042782
100130890	"TSTD3"	"thiosulfate sulfurtransferase (rhodanese)-like domain containing 3"	962	46	1.9505715	2.027621102
100130894	"VAC14-AS1"	"VAC14 antisense RNA 1"	4853	5	0.212018641	0.04368816
100130933	"SMIM6"	"small integral membrane protein 6"	1086	121	5.130851121	4.724540627
100130950	"LOC100130950"	"uncharacterized LOC100130950"	2190	38	1.611341674	0.735772454
100130954	"LINC01502"	"long intergenic non-protein coding RNA 1502"	2746	44	1.865764044	0.67944794
100130958	"SYCE1L"	"synaptonemal complex central element protein 1 like"	1244	38	1.611341674	1.295290735
100130964	"LOC100130964"	"ADAM metallopeptidase domain 3A-like"	564	0	0	0
100130967	"C6orf99"	"chromosome 6 open reading frame 99"	859	20	0.848074565	0.987281217
100130987	"LOC100130987"	"uncharacterized LOC100130987"	1303	55	2.332205055	1.789873411
100130988	"SPATA48"	"spermatogenesis associated 48"	2028	0	0	0
100130992	"LOC100130992"	"uncharacterized LOC100130992"	3281	0	0	0
100131017	"ZNF316"	"zinc finger protein 316"	5811	2052	87.01245041	14.97374814
100131047	"LOC100131047"	"uncharacterized LOC100131047"	905	0	0	0
100131060	"LINC01135"	"long intergenic non-protein coding RNA 1135"	996	0	0	0
100131067	"CKMT2-AS1"	"CKMT2 antisense RNA 1"	3884	165	6.996615165	1.801394224
100131089	"SRP14-AS1"	"SRP14 antisense RNA1 (head to head)"	2992	159	6.742192795	2.253406683
100131094	"DPP9-AS1"	"DPP9 antisense RNA 1"	3071	1	0.042403728	0.013807792
100131096	"TNRC6C-AS1"	"TNRC6C antisense RNA 1"	3192	177	7.505459904	2.351334556
100131117	"ZBTB20-AS1"	"ZBTB20 antisense RNA 1"	2035	0	0	0
100131137	"BSPH1"	"binder of sperm protein homolog 1"	654	0	0	0
100131138	"LINC01405"	"long intergenic non-protein coding RNA 1405"	1522	2	0.084807457	0.055721062
100131176	"WDR86-AS1"	"WDR86 antisense RNA 1"	1354	0	0	0
100131187	"TSTD1"	"thiosulfate sulfurtransferase like domain containing 1"	1210	1577	66.87067948	55.26502437
100131193	"CCDC183-AS1"	"CCDC183 antisense RNA 1"	2386	285	12.08506256	5.064988498
100131208	"SNAP25-AS1"	"SNAP25 antisense RNA 1"	5440	4	0.169614913	0.031179212
100131211	"NEMP2"	"nuclear envelope integral membrane protein 2"	6169	193	8.183919556	1.326620126
100131213	"ZNF503-AS2"	"ZNF503 antisense RNA 2"	3348	98	4.155565371	1.241208295
100131234	"MIR181A1HG"	"MIR181A1 host gene"	3250	1	0.042403728	0.013047301
100131244	"ANKRD63"	"ankyrin repeat domain 63"	1143	0	0	0
100131303	"DPEP2NB"	"DPEP2 neighbor"	1185	0	0	0
100131315	"LOC100131315"	"uncharacterized LOC100131315"	574	4	0.169614913	0.295496364
100131366	"LINC00605"	"long intergenic non-protein coding RNA 605"	1558	1	0.042403728	0.02721677
100131378	"C11orf91"	"chromosome 11 open reading frame 91"	891	0	0	0
100131390	"SP9"	"Sp9 transcription factor"	2554	0	0	0
100131434	"LINC00893"	"long intergenic non-protein coding RNA 893"	4153	39	1.653745403	0.398205009
100131439	"CD300LD"	"CD300 molecule like family member d"	1303	0	0	0
100131496	"LOC100131496"	"uncharacterized LOC100131496"	2253	6	0.25442237	0.112926041
100131539	"ZNF705E"	"zinc finger protein 705E"	339	1	0.042403728	0.125084744
100131551	"LINC00887"	"long intergenic non-protein coding RNA 887"	4153	249	10.55852834	2.542385827
100131564	"CCDC18-AS1"	"CCDC18 antisense RNA 1"	4452	179	7.590267361	1.704911806
100131635	"LOC100131635"	"hCG1645011-like"	717	0	0	0
100131655	"ZNF236-DT"	"ZNF236 divergent transcript"	1295	25	1.060093207	0.818604793
100131691	"MZF1-AS1"	"MZF1 antisense RNA 1"	2968	100	4.240372827	1.428697044
100131726	"FAM83A-AS1"	"FAM83A antisense RNA 1"	1347	1	0.042403728	0.031480125
100131733	"USP30-AS1"	"USP30 antisense RNA 1"	656	1	0.042403728	0.06463983
100131755	"ARMCX4"	"armadillo repeat containing, X-linked 4"	13351	638	27.05357864	2.026333506
100131801	"PET100"	"PET100 homolog"	1204	330	13.99323033	11.62228433
100131814	"LINC00271"	"long intergenic non-protein coding RNA 271"	3825	9	0.381633554	0.099773478
100131825	"CADM3-AS1"	"CADM3 antisense RNA 1"	5208	1	0.042403728	0.008142037
100131827	"ZNF717"	"zinc finger protein 717"	6871	166	7.039018893	1.024453339
100131897	"FAM196B"	"family with sequence similarity 196 member B"	2999	65	2.756242338	0.919053797
100131902	"KRTAP25-1"	"keratin associated protein 25-1"	370	0	0	0
100131980	"ZNF705G"	"zinc finger protein 705G"	7291	0	0	0
100131998	"RRN3P3"	"RRN3 homolog, RNA polymerase I transcription factor pseudogene 3"	1120	68	2.883453522	2.574512074
100132057	"LOC100132057"	"phosphodiesterase 4D interacting protein pseudogene"	3245	33	1.399323033	0.431224355
100132074	"FOXO6"	"forkhead box O6"	2398	161	6.827000252	2.846955901
100132077	"LOC100132077"	"uncharacterized LOC100132077"	2162	156	6.61498161	3.059658469
100132078	"LOC100132078"	"uncharacterized LOC100132078"	2587	4	0.169614913	0.065564327
100132103	"FAM66E"	"family with sequence similarity 66 member E"	2841	11	0.466441011	0.164181982
100132111	"LOC100132111"	"uncharacterized LOC100132111"	506	31	1.314515576	2.59785687
100132116	"ACTA2-AS1"	"ACTA2 antisense RNA 1"	2703	0	0	0
100132146	"FAM240A"	"family with sequence similarity 240 member A"	2073	0	0	0
100132159	"CALML3-AS1"	"CALML3 antisense RNA 1"	4757	4	0.169614913	0.035655857
100132163	"PHKA2-AS1"	"PHKA2 antisense RNA 1"	930	4	0.169614913	0.182381627
100132169	"WASIR2"	"WASH and IL9R antisense RNA 2"	1054	165	6.996615165	6.638154805
100132174	"LINC01987"	"long intergenic non-protein coding RNA 1987"	2281	0	0	0
100132215	"LOC100132215"	"uncharacterized LOC100132215"	2324	11	0.466441011	0.200706115
100132234	"LINC00543"	"long intergenic non-protein coding RNA 543"	1845	6	0.25442237	0.137898303
100132247	"NPIPB5"	"nuclear pore complex interacting protein family member B5"	9035	1546	65.55616391	7.255801207
100132273	"NDUFA6-DT"	"NDUFA6 divergent transcript"	14899	161	6.827000252	0.458218689
100132285	"KIR2DS2"	"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 2"	7790	0	0	0
100132287	"LOC100132287"	"uncharacterized LOC100132287"	3362	149	6.318155512	1.879284804
100132304	"FAM236B"	"family with sequence similarity 236 member B"	453	0	0	0
100132386	"KRTAP4-9"	"keratin associated protein 4-9"	2314	0	0	0
100132396	"ZNF705B"	"zinc finger protein 705B"	1207	0	0	0
100132403	"FAM157B"	"family with sequence similarity 157 member B (non-protein coding)"	2233	63	2.671434881	1.196343431
100132406	"NBPF10"	"NBPF member 10"	14379	1446	61.31579108	4.264259759
100132463	"CLDN24"	"claudin 24"	663	0	0	0
100132464	"FAM99B"	"family with sequence similarity 99 member B (non-protein coding)"	3201	0	0	0
100132476	"KRTAP4-7"	"keratin associated protein 4-7"	992	0	0	0
100132529	"TAT-AS1"	"TAT antisense RNA 1"	873	0	0	0
100132565	"GOLGA8F"	"golgin A8 family member F"	18190	0	0	0
100132596	"XGY2"	"Xg pseudogene, Y-linked 2"	363	1	0.042403728	0.116814678
100132618	"ZRANB2-AS1"	"ZRANB2 antisense RNA 1"	967	4	0.169614913	0.175403219
100132677	"BSN-DT"	"BSN divergent transcript"	2603	65	2.756242338	1.058871432
100132686	"LOC100132686"	"uncharacterized LOC100132686"	1132	2	0.084807457	0.074918248
100132707	"PAXIP1-AS2"	"PAXIP1 antisense RNA 2"	2974	91	3.858739273	1.297491349
100132708	"CYP4F30P"	"cytochrome P450 family 4 subfamily F member 30, pseudogene"	1762	67	2.841049794	1.612400564
100132735	"FILNC1"	"FOXO induced long non-coding RNA 1"	1051	0	0	0
100132741	"LOC100132741"	"uncharacterized LOC100132741"	4113	0	0	0
100132774	"KDM4A-AS1"	"KDM4A antisense RNA 1"	1931	44	1.865764044	0.966216491
100132813	"LOC100132813"	"uncharacterized LOC100132813"	3075	194	8.226323285	2.675227084
100132815	"IPO5P1"	"importin 5 pseudogene 1"	4062	215	9.116801578	2.244412008
100132891	"MSC-AS1"	"MSC antisense RNA 1"	6065	0	0	0
100132916	"SHISAL2B"	"shisa like 2B"	1348	0	0	0
100132923	"FAM66D"	"family with sequence similarity 66 member D"	918	7	0.296826098	0.323339976
100132929	"FAM25BP"	"protein FAM25"	239	0	0	0
100132948	"FAM27C"	"family with sequence similarity 27 member C"	616	130	5.512484675	8.948838759
100132963	"SMIM9"	"small integral membrane protein 9"	1225	0	0	0
100132967	"FAM223A"	"family with sequence similarity 223 member A (non-protein coding)"	1426	2	0.084807457	0.05947227
100132987	"LINC00856"	"long intergenic non-protein coding RNA 856"	3882	1	0.042403728	0.010923165
100132994	"CXorf49B"	"chromosome X open reading frame 49B"	3512	1	0.042403728	0.012073955
100133036	"FAM95B1"	"family with sequence similarity 95 member B1"	11073	162	6.86940398	0.620374242
100133077	"LOC100133077"	"uncharacterized LOC100133077"	3373	8	0.339229826	0.100572139
100133093	"FAM25G"	"family with sequence similarity 25 member G"	319	0	0	0
100133123	"LINC01203"	"long intergenic non-protein coding RNA 1203"	922	0	0	0
100133161	"LINC01001"	"long intergenic non-protein coding RNA 1001"	2553	188	7.971900915	3.122562051
100133172	"FAM66A"	"family with sequence similarity 66 member A"	1222	6	0.25442237	0.208201612
100133205	"LINC00240"	"long intergenic non-protein coding RNA 240"	6481	20	0.848074565	0.130855511
100133251	"PRR23D2"	"proline rich 23 domain containing 2"	4761	22	0.932882022	0.195942454
100133286	"LOC100133286"	"uncharacterized LOC100133286"	1293	89	3.773931816	2.91874077
100133301	"FAM231BP"	"family with sequence similarity 231 member B, pseudogene"	510	0	0	0
100133308	"RSU1P2"	"Ras suppressor protein 1 pseudogene 2"	1219	5	0.212018641	0.173928336
100133311	"HOXA-AS3"	"HOXA cluster antisense RNA 3"	5967	5	0.212018641	0.035531865
100133315	"LOC100133315"	"transient receptor potential cation channel, subfamily C, member 2-like"	3651	70	2.968260979	0.812999446
100133319	"PRO1804"	"uncharacterized LOC100133319"	2050	0	0	0
100133461	"LINC02171"	"long intergenic non-protein coding RNA 2171"	1033	0	0	0
100133545	"MRPL23-AS1"	"MRPL23 antisense RNA 1"	1876	11	0.466441011	0.248635933
100133612	"LINC01134"	"long intergenic non-protein coding RNA 1134"	4064	25	1.060093207	0.260849706
100133669	"LY6E-DT"	"LY6E divergent transcript"	3297	76	3.222683349	0.977459311
100133941	"CD24"	"CD24 molecule"	3097	13100	555.4888404	179.3635261
100133957	"UXT-AS1"	"UXT antisense RNA 1"	565	8	0.339229826	0.600406772
100133985	"LINC01816"	"long intergenic non-protein coding RNA 1816"	662	22	0.932882022	1.409187344
100133991	"MAP3K14-AS1"	"MAP3K14 antisense RNA 1"	3775	204	8.650360567	2.291486243
100134015	"UBOX5-AS1"	"UBOX5 antisense RNA 1"	2027	2	0.084807457	0.041838903
100134229	"KDM7A-DT"	"KDM7A divergent transcript"	2380	106	4.494795197	1.88856941
100134259	"LINC01119"	"long intergenic non-protein coding RNA 1119"	2614	3	0.127211185	0.048665335
100134317	"LOC100134317"	"uncharacterized LOC100134317"	718	2	0.084807457	0.118116235
100134391	"LOC100134391"	"uncharacterized LOC100134391"	1140	0	0	0
100134444	"KCNJ18"	"potassium voltage-gated channel subfamily J member 18"	2196	0	0	0
100134713	"NDUFB2-AS1"	"NDUFB2 antisense RNA 1"	1648	20	0.848074565	0.514608353
100134934	"TEN1"	"TEN1, CST complex subunit"	1303	2	0.084807457	0.065086306
100134938	"UPK3BL1"	"uroplakin 3B like 1"	1342	2	0.084807457	0.063194826
100137047	"JMJD7"	"jumonji domain containing 7"	1971	0	0	0
100137049	"PLA2G4B"	"phospholipase A2 group IVB"	5042	9	0.381633554	0.075690907
100141515	"C17orf99"	"chromosome 17 open reading frame 99"	2763	24	1.017689479	0.368327716
100144595	"LOC100144595"	"uncharacterized LOC100144595"	2362	8	0.339229826	0.14361974
100144596	"LINC00029"	"long intergenic non-protein coding RNA 29"	1790	0	0	0
100144597	"LINC01056"	"long intergenic non-protein coding RNA 1056"	1234	0	0	0
100144602	"EPHA5-AS1"	"EPHA5 antisense RNA 1"	1258	0	0	0
100144603	"CHKB-DT"	"CHKB divergent transcript"	578	25	1.060093207	1.834071292
100144604	"LINC00930"	"long intergenic non-protein coding RNA 930"	1657	1	0.042403728	0.025590663
100144748	"KLLN"	"killin, p53 regulated DNA replication inhibitor"	4277	56	2.374608783	0.555204298
100147744	"RNU7-1"	"RNA, U7 small nuclear 1"	63	1	0.042403728	0.673075052
100147773	"LOC100147773"	"uncharacterized LOC100147773"	2150	20	0.848074565	0.394453286
100151643	"KRTAP20-4"	"keratin associated protein 20-4"	224	0	0	0
100151683	"RNU4ATAC"	"RNA, U4atac small nuclear (U12-dependent splicing)"	127	2	0.084807457	0.667775248
100151684	"RNU6ATAC"	"RNA, U6atac small nuclear (U12-dependent splicing)"	126	3	0.127211185	1.009612578
100158262	"SCARNA9L"	"small Cajal body-specific RNA 9-like"	150	0	0	0
100169751	"RNA5S1"	"RNA, 5S ribosomal 1"	1190	3	0.127211185	0.106900155
100169752	"TEX36-AS1"	"TEX36 antisense RNA 1"	749	0	0	0
100169760	"RNA5S9"	"RNA, 5S ribosomal 9"	119	0	0	0
100169851	"PATE3"	"prostate and testis expressed 3"	1336	1	0.042403728	0.031739318
100170229	"SRRM5"	"serine/arginine repetitive matrix 5"	2381	0	0	0
100170765	"ERICH4"	"glutamate rich 4"	946	0	0	0
100170841	"EPOP"	"elongin BC and polycomb repressive complex 2 associated protein"	7438	420	17.80956587	2.394402511
100187716	"MIR1224"	"microRNA 1224"	85	0	0	0
100188847	"MIR1225"	"microRNA 1225"	90	0	0	0
100188893	"TOMM6"	"translocase of outer mitochondrial membrane 6"	637	0	0	0
100188949	"LINC00426"	"long intergenic non-protein coding RNA 426"	3881	2	0.084807457	0.02185196
100188953	"LINC00092"	"long intergenic non-protein coding RNA 92"	2022	58	2.45941624	1.216328506
100188954	"DNMBP-AS1"	"DNMBP antisense RNA 1"	2336	12	0.508844739	0.217827371
100189589	"DCTN1-AS1"	"DCTN1 antisense RNA 1"	3174	2	0.084807457	0.026719426
100190938	"RAMP2-AS1"	"RAMP2 antisense RNA 1"	4168	455	19.29369636	4.629005845
100190939	"TPT1-AS1"	"TPT1 antisense RNA 1"	10402	124	5.258062306	0.505485705
100190940	"LINC02418"	"long intergenic non-protein coding RNA 2418"	4708	12	0.508844739	0.108080871
100190949	"C5orf52"	"chromosome 5 open reading frame 52"	686	0	0	0
100191040	"C2CD4D"	"C2 calcium dependent domain containing 4D"	1757	33	1.399323033	0.796427452
100192378	"ZFHX4-AS1"	"ZFHX4 antisense RNA 1"	2251	0	0	0
100192379	"PP12613"	"uncharacterized LOC100192379"	2230	0	0	0
100192386	"FLJ16779"	"uncharacterized LOC100192386"	7638	0	0	0
100192420	"LINC01634"	"long intergenic non-protein coding RNA 1634"	2379	9	0.381633554	0.160417635
100192426	"LOC100192426"	"uncharacterized LOC100192426"	616	0	0	0
100216001	"MANCR"	"mitotically associated long non coding RNA"	1920	1	0.042403728	0.022085275
100233209	"PCED1B-AS1"	"PCED1B antisense RNA 1"	3092	7	0.296826098	0.095998091
100240728	"LOC100240728"	"uncharacterized LOC100240728"	673	0	0	0
100268168	"LOC100268168"	"uncharacterized LOC100268168"	2780	39	1.653745403	0.594872447
100270679	"LINC01432"	"long intergenic non-protein coding RNA 1432"	677	0	0	0
100270680	"CASC11"	"cancer susceptibility 11 (non-protein coding)"	4678	12	0.508844739	0.108773993
100270804	"LOC100270804"	"uncharacterized LOC100270804"	1539	42	1.780956587	1.157216756
100271702	"LINC00940"	"long intergenic non-protein coding RNA 940"	2350	57	2.417012511	1.028515962
100271715	"ARHGEF33"	"Rho guanine nucleotide exchange factor 33"	5490	1	0.042403728	0.007723812
100271722	"LINC00899"	"long intergenic non-protein coding RNA 899"	2827	84	3.561913175	1.259962213
100271832	NA	NA	482	1	0.042403728	0.08797454
100271835	"LIMS3-LOC440895"	"LIMS3-LOC440895 readthrough"	9684	0	0	0
100271836	"SMG1P3"	"SMG1 pseudogene 3"	937	30	1.272111848	1.357643381
100271846	"ERVV-2"	"endogenous retrovirus group V member 2, envelope"	2431	0	0	0
100271849	"MEF2B"	"myocyte enhancer factor 2B"	1848	10	0.424037283	0.229457404
100271873	"AIRN"	"antisense of IGF2R non-protein coding RNA"	4374	0	0	0
100271927	"RASA4B"	"RAS p21 protein activator 4B"	10265	284	12.04265883	1.1731767
100272147	"CMC4"	"C-X9-C motif containing 4"	1573	86	3.646720631	2.31832208
100272228	"LINC00894"	"long intergenic non-protein coding RNA 894"	6323	97	4.113161642	0.65050793
100286844	"BCDIN3D-AS1"	"BCDIN3D antisense RNA 1"	3586	48	2.035378957	0.567590339
100286938	"VPS13A-AS1"	"VPS13A antisense RNA 1"	519	0	0	0
100287015	"LOC100287015"	"uncharacterized LOC100287015"	2413	60	2.544223696	1.054381971
100287036	"LOC100287036"	"uncharacterized LOC100287036"	1360	0	0	0
100287042	"LOC100287042"	"uncharacterized LOC100287042"	2527	61	2.586627425	1.023596132
100287082	"GACAT2"	"gastric cancer associated transcript 2 (non-protein coding)"	818	6	0.25442237	0.311029792
100287098	"TONSL-AS1"	"TONSL antisense RNA 1"	428	80	3.392298262	7.925930518
100287114	"LINC00421"	"long intergenic non-protein coding RNA 421"	1054	1	0.042403728	0.040231241
100287144	"USP17L10"	"ubiquitin specific peptidase 17-like family member 10"	1593	0	0	0
100287171	"WASHC1"	"WASH complex subunit 1"	1827	518	21.96513124	12.022513
100287177	"EML2-AS1"	"EML2 antisense RNA 1"	1235	18	0.763267109	0.618030048
100287178	"USP17L11"	"ubiquitin specific peptidase 17-like family member 11"	4779	1	0.042403728	0.008872929
100287205	"USP17L12"	"ubiquitin specific peptidase 17-like family member 12"	3186	1	0.042403728	0.013309394
100287216	"SH3RF3-AS1"	"SH3RF3 antisense RNA 1"	1604	12	0.508844739	0.317234875
100287225	"LINC01630"	"long intergenic non-protein coding RNA 1630"	12564	11	0.466441011	0.0371252
100287226	"ZNF729"	"zinc finger protein 729"	3877	2	0.084807457	0.021874505
100287238	"USP17L13"	"ubiquitin specific peptidase 17-like family member 13"	1593	0	0	0
100287284	"MANSC4"	"MANSC domain containing 4"	1023	0	0	0
100287314	"LINC00941"	"long intergenic non-protein coding RNA 941"	2218	41	1.738552859	0.783838079
100287327	"USP17L17"	"ubiquitin specific peptidase 17-like family member 17"	1593	0	0	0
100287362	"PRSS46P"	"serine protease 46, pseudogene"	982	0	0	0
100287399	"POTEB2"	"POTE ankyrin domain family member B2"	3968	4	0.169614913	0.042745694
100287404	"USP17L19"	"ubiquitin specific peptidase 17-like family member 19"	1593	0	0	0
100287441	"USP17L20"	"ubiquitin specific peptidase 17-like family member 20"	1593	1	0.042403728	0.026618787
100287482	"SMKR1"	"small lysine rich protein 1"	1035	208	8.81997548	8.52171544
100287559	"ADPGK-AS1"	"ADPGK antisense RNA 1"	3138	2	0.084807457	0.027025958
100287569	"LINC00173"	"long intergenic non-protein coding RNA 173"	2065	24	1.017689479	0.492827835
100287592	"LINC02106"	"long intergenic non-protein coding RNA 2106"	606	0	0	0
100287616	"LOXL1-AS1"	"LOXL1 antisense RNA 1"	4221	103	4.367584012	1.034727319
100287704	"LOC100287704"	"uncharacterized LOC100287704"	2289	0	0	0
100287718	"ANKRD66"	"ankyrin repeat domain 66"	3692	0	0	0
100287722	"AP4B1-AS1"	"AP4B1 antisense RNA 1"	2724	31	1.314515576	0.482568126
100287728	"SMIM10L2B-AS1"	"SMIM10L2B antisense RNA 1"	1077	0	0	0
100287765	"LINC00630"	"long intergenic non-protein coding RNA 630"	4077	70	2.968260979	0.728050277
100287792	"LOC100287792"	"uncharacterized LOC100287792"	2112	20	0.848074565	0.401550457
100287814	"LINC00582"	"long intergenic non-protein coding RNA 582"	597	0	0	0
100287834	"LOC100287834"	"uncharacterized LOC100287834"	2281	0	0	0
100287846	"LOC100287846"	"uncharacterized LOC100287846"	2491	22	0.932882022	0.374501012
100287879	"LINC00994"	"long intergenic non-protein coding RNA 994"	2129	0	0	0
100287896	"LOC100287896"	"uncharacterized LOC100287896"	2493	121	5.130851121	2.058103137
100287898	"TTC34"	"tetratricopeptide repeat domain 34"	9766	10	0.424037283	0.04341975
100287902	"LGALS8-AS1"	"LGALS8 antisense RNA 1"	1457	13	0.551248468	0.378344864
100287932	"TIMM23"	"translocase of inner mitochondrial membrane 23"	1222	2359	100.030395	81.85793371
100287944	"LOC100287944"	"uncharacterized LOC100287944"	890	2	0.084807457	0.095289277
100287948	"LINC01699"	"long intergenic non-protein coding RNA 1699"	259	0	0	0
100288079	"GS1-279B7.1"	"microtubule associated protein 1 light chain 3 beta pseudogene"	1088	0	0	0
100288122	"LDLRAD4-AS1"	"LDLRAD4 antisense RNA 1"	2190	2	0.084807457	0.038724866
100288123	"LOC100288123"	"uncharacterized LOC100288123"	1697	14	0.593652196	0.349824511
100288142	"NBPF20"	"NBPF member 20"	18995	1817	77.04757427	4.05620291
100288152	"SLC9A3-AS1"	"SLC9A3 antisense RNA 1"	2808	350	14.8413049	5.285364991
100288181	"LOC100288181"	"uncharacterized LOC100288181"	5684	70	2.968260979	0.522213402
100288198	"HMGN3-AS1"	"HMGN3 antisense RNA 1"	2946	46	1.9505715	0.662108452
100288287	"KRTAP22-2"	"keratin associated protein 22-2"	293	0	0	0
100288323	"KRTAP21-3"	"keratin associated protein 21-3"	253	0	0	0
100288332	"NPIPA5"	"nuclear pore complex interacting protein family member A5"	2677	570	24.17012511	9.028810278
100288346	"NCAM1-AS1"	"NCAM1 antisense RNA1"	1198	0	0	0
100288413	"ERVMER34-1"	"endogenous retrovirus group MER34 member 1, envelope"	4077	707	29.97943589	7.353307797
100288428	"LMCD1-AS1"	"LMCD1 antisense RNA 1"	3787	4	0.169614913	0.044788728
100288432	"IL10RB-DT"	"IL10RB divergent transcript"	2228	61	2.586627425	1.160963835
100288485	"MTRNR2L7"	"MT-RNR2 like 7"	1535	0	0	0
100288520	"USP17L15"	"ubiquitin specific peptidase 17-like family member 15"	1742	0	0	0
100288637	"LOC100288637"	"OTU deubiquitinase 7A pseudogene"	6722	111	4.706813838	0.70021033
100288687	"DUX4"	"double homeobox 4"	1903	36	1.526534218	0.802172474
100288695	"LIMS4"	"LIM zinc finger domain containing 4"	1397	1	0.042403728	0.03035342
100288748	"LOC100288748"	"uncharacterized LOC100288748"	2183	127	5.38527349	2.466914105
100288797	"TMEM239"	"transmembrane protein 239"	4235	0	0	0
100288798	"LOC100288798"	"uncharacterized LOC100288798"	2675	19	0.805670837	0.30118536
100288801	"FRG2C"	"FSHD region gene 2 family member C"	2078	4	0.169614913	0.081624116
100288814	"CLDN34"	"claudin 34"	995	0	0	0
100288831	"SRGAP3-AS3"	"SRGAP3 antisense RNA 3"	1223	0	0	0
100288846	"LOC100288846"	"uncharacterized LOC100288846"	1359	13	0.551248468	0.405628011
100288866	"LOC100288866"	"uncharacterized LOC100288866"	1221	0	0	0
100288966	"LOC100288966"	"POTE ankyrin domain family member D-like"	2637	0	0	0
100289019	"SLC25A25-AS1"	"SLC25A25 antisense RNA 1"	6391	235	9.964876144	1.559204529
100289087	"TSPY10"	"testis specific protein, Y-linked 10"	4383	0	0	0
