"EdgeBetweenness","interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"487.98266756706414","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000369375","false","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000369375","0.0","0.0","0.65","0.168","0.0",,"0.0","0.85","0.527"
"2.6666666666666665","pp","9606.ENSP00000308970 (pp) 9606.ENSP00000485117","false","pp","9606.ENSP00000308970 (pp) 9606.ENSP00000485117","0.776","0.05","0.0","0.0","0.0",,"0.0","0.849","0.349"
"621.6418317991674","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000294312","false","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000294312","0.105","0.0","0.4","0.0","0.0",,"0.0","0.848","0.739"
"1873.9999999999998","pp","9606.ENSP00000308970 (pp) 9606.ENSP00000376623","false","pp","9606.ENSP00000308970 (pp) 9606.ENSP00000376623","0.054","0.0","0.0","0.0","0.0",,"0.0","0.774","0.771"
"1484.0506280227796","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000286301","false","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000286301","0.0","0.0","0.65","0.168","0.0",,"0.0","0.8","0.369"
"5292.736291534609","pp","9606.ENSP00000450480 (pp) 9606.ENSP00000497916","false","pp","9606.ENSP00000450480 (pp) 9606.ENSP00000497916","0.061","0.0","0.0","0.05","0.0",,"0.0","0.834","0.829"
"6079.941221753654","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000295897","false","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000295897","0.099","0.0","0.0","0.0","0.0",,"0.0","0.78","0.766"
"2.0","pp","9606.ENSP00000393098 (pp) 9606.ENSP00000408205","false","pp","9606.ENSP00000393098 (pp) 9606.ENSP00000408205","0.08","0.0","0.9","0.0","0.0",,"0.0","0.92","0.204"
"3114.5588235083137","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000172229","false","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000172229","0.0","0.0","0.65","0.0","0.0",,"0.0","0.762","0.348"
"940.0","pp","9606.ENSP00000393098 (pp) 9606.ENSP00000399745","false","pp","9606.ENSP00000393098 (pp) 9606.ENSP00000399745","0.0","0.0","0.9","0.0","0.0",,"0.0","0.905","0.097"
