"EdgeBetweenness","interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"2745.904920307871","pp","9606.ENSP00000002829 (pp) 9606.ENSP00000368314","false","pp","9606.ENSP00000002829 (pp) 9606.ENSP00000368314","0.045","0.0","0.0","0.071","0.0",,"0.0","0.75","0.741"
"2166.797796763839","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000412189","false","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000412189","0.365","0.0","0.285","0.0","0.0",,"0.059","0.835","0.661"
"3270.863700775822","pp","9606.ENSP00000002829 (pp) 9606.ENSP00000352882","false","pp","9606.ENSP00000002829 (pp) 9606.ENSP00000352882","0.0","0.0","0.0","0.186","0.0",,"0.0","0.842","0.814"
"2166.797796763839","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000359991","false","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000359991","0.365","0.0","0.285","0.0","0.0",,"0.059","0.844","0.678"
"8810.475519122483","pp","9606.ENSP00000368314 (pp) 9606.ENSP00000479811","false","pp","9606.ENSP00000368314 (pp) 9606.ENSP00000479811","0.125","0.0","0.0","0.127","0.0",,"0.0","0.885","0.862"
"1909.175838967138","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000389175","false","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000389175","0.096","0.0","0.8","0.0","0.0",,"0.111","0.869","0.285"
"2891.244641307324","pp","9606.ENSP00000368314 (pp) 9606.ENSP00000377047","false","pp","9606.ENSP00000368314 (pp) 9606.ENSP00000377047","0.13","0.0","0.0","0.139","0.0",,"0.0","0.923","0.905"
"9549.983293788397","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000438804","false","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000438804","0.134","0.0","0.75","0.0","0.0",,"0.0","0.875","0.469"
"1541.721174433872","pp","9606.ENSP00000368314 (pp) 9606.ENSP00000447006","false","pp","9606.ENSP00000368314 (pp) 9606.ENSP00000447006","0.139","0.0","0.9","0.324","0.0",,"0.0","0.969","0.533"
"791.0490204216109","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000360561","false","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000360561","0.067","0.0","0.9","0.0","0.0",,"0.0","0.902","0.0"
"4128.0","pp","9606.ENSP00000352882 (pp) 9606.ENSP00000493184","false","pp","9606.ENSP00000352882 (pp) 9606.ENSP00000493184","0.0","0.0","0.75","0.0","0.0",,"0.0","0.767","0.108"
"712.3151664940035","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000341083","false","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000341083","0.0","0.0","0.9","0.0","0.0",,"0.0","0.903","0.073"
"3385.972173369758","pp","9606.ENSP00000352882 (pp) 9606.ENSP00000467290","false","pp","9606.ENSP00000352882 (pp) 9606.ENSP00000467290","0.0","0.0","0.0","0.295","0.0",,"0.0","0.885","0.843"
"3170.0375681838505","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000406261","false","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000406261","0.081","0.0","0.9","0.0","0.0",,"0.0","0.906","0.062"
"5177.334909420621","pp","9606.ENSP00000352882 (pp) 9606.ENSP00000480680","false","pp","9606.ENSP00000352882 (pp) 9606.ENSP00000480680","0.0","0.0","0.0","0.273","0.0",,"0.0","0.885","0.848"
"6087.758963623725","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000416658","false","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000416658","0.055","0.0","0.9","0.0","0.0",,"0.0","0.907","0.102"
"1787.3268414812164","pp","9606.ENSP00000004982 (pp) 9606.ENSP00000281938","false","pp","9606.ENSP00000004982 (pp) 9606.ENSP00000281938","0.266","0.0","0.0","0.322","0.0",,"0.0","0.793","0.618"
"772.9306639459918","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000376886","false","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000376886","0.058","0.0","0.9","0.0","0.0",,"0.0","0.908","0.102"
"5851.518299960799","pp","9606.ENSP00000004982 (pp) 9606.ENSP00000340989","false","pp","9606.ENSP00000004982 (pp) 9606.ENSP00000340989","0.055","0.0","0.0","0.9","0.0",,"0.0","0.916","0.186"
"601.326238155868","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000376889","false","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000376889","0.058","0.0","0.9","0.0","0.0",,"0.0","0.908","0.102"
"1176.0512735415966","pp","9606.ENSP00000004982 (pp) 9606.ENSP00000358081","false","pp","9606.ENSP00000004982 (pp) 9606.ENSP00000358081","0.131","0.0","0.0","0.622","0.0",,"0.0","0.938","0.827"
"705.4623004905862","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000371230","false","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000371230","0.074","0.0","0.9","0.0","0.0",,"0.055","0.913","0.131"
"2340.6731585187813","pp","9606.ENSP00000281938 (pp) 9606.ENSP00000358081","false","pp","9606.ENSP00000281938 (pp) 9606.ENSP00000358081","0.182","0.0","0.72","0.841","0.0",,"0.0","0.999","0.996"
"754.2250026645","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000346577","false","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000346577","0.074","0.0","0.9","0.0","0.0",,"0.055","0.913","0.131"
"4128.0","pp","9606.ENSP00000340989 (pp) 9606.ENSP00000372221","false","pp","9606.ENSP00000340989 (pp) 9606.ENSP00000372221","0.347","0.0","0.0","0.235","0.0",,"0.0","0.814","0.657"
"2832.571914439959","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000410186","false","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000410186","0.074","0.0","0.9","0.0","0.0",,"0.055","0.913","0.131"
"8331.754864992861","pp","9606.ENSP00000340989 (pp) 9606.ENSP00000365210","false","pp","9606.ENSP00000340989 (pp) 9606.ENSP00000365210","0.0","0.0","0.9","0.099","0.0",,"0.0","0.906","0.0"
"2385.212169113054","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000355689","false","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000355689","0.06","0.0","0.9","0.0","0.0",,"0.043","0.917","0.19"
"3883.2781023870466","pp","9606.ENSP00000340989 (pp) 9606.ENSP00000354952","false","pp","9606.ENSP00000340989 (pp) 9606.ENSP00000354952","0.0","0.0","0.0","0.934","0.0",,"0.0","0.938","0.107"
"1487.6270108000047","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000369456","false","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000369456","0.0","0.0","0.9","0.103","0.0",,"0.0","0.924","0.223"
"16605.00873426054","pp","9606.ENSP00000340989 (pp) 9606.ENSP00000405330","false","pp","9606.ENSP00000340989 (pp) 9606.ENSP00000405330","0.0","0.0","0.0","0.904","0.0",,"0.0","0.984","0.846"
"4128.0","pp","9606.ENSP00000254868 (pp) 9606.ENSP00000454623","false","pp","9606.ENSP00000254868 (pp) 9606.ENSP00000454623","0.169","0.0","0.0","0.0","0.0",,"0.0","0.752","0.713"
"9705.42816390255","pp","9606.ENSP00000340989 (pp) 9606.ENSP00000368880","false","pp","9606.ENSP00000340989 (pp) 9606.ENSP00000368880","0.0","0.0","0.5","0.938","0.0",,"0.0","0.984","0.538"
"1932.224070409929","pp","9606.ENSP00000254958 (pp) 9606.ENSP00000434552","false","pp","9606.ENSP00000254958 (pp) 9606.ENSP00000434552","0.062","0.0","0.0","0.071","0.0",,"0.0","0.803","0.792"
"2530.119429902305","pp","9606.ENSP00000358081 (pp) 9606.ENSP00000378199","false","pp","9606.ENSP00000358081 (pp) 9606.ENSP00000378199","0.079","0.0","0.4","0.687","0.0",,"0.0","0.85","0.235"
"8587.568193179166","pp","9606.ENSP00000254958 (pp) 9606.ENSP00000265171","false","pp","9606.ENSP00000254958 (pp) 9606.ENSP00000265171","0.055","0.0","0.0","0.0","0.0",,"0.0","0.869","0.867"
"1548.507088864175","pp","9606.ENSP00000358081 (pp) 9606.ENSP00000364805","false","pp","9606.ENSP00000358081 (pp) 9606.ENSP00000364805","0.101","0.0","0.4","0.67","0.0",,"0.0","0.861","0.314"
