"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000005381",0.239785505024126,-0.108675120570833,5.13002866130162,-0.0211841156737825,0.983098785296299,1
"ENSG00000005421",124.295025596655,5.12100507964655,2.91319195275951,1.75786737114789,0.0787700787846124,0.22573226246833
"ENSG00000005436",361.664580416297,-1.39912587880454,1.87018527415791,-0.74812153541019,0.454386853419767,0.746905688338193
"ENSG00000005448",189.513027084374,-0.811373410971999,1.75672509427411,-0.461867035210347,0.644176674966509,0.866448728770312
"ENSG00000005469",3978.29158719429,-0.168013582237332,1.93951753088957,-0.0866264829069482,0.930968414708959,1
"ENSG00000005471",6.75033474969471,-3.56669545166841,1.49493826144896,-2.3858479936231,0.0170397925137787,0.063687637935573
"ENSG00000005483",559.055157554571,-1.11336066934975,2.51821256152506,-0.442123387977814,0.658399920966552,0.875182674033133
"ENSG00000005486",396.381872211494,0.0112144017296192,2.00861572514341,0.00558314942437208,0.995545314416898,1
"ENSG00000005513",129.038797162027,7.88740613919159,2.57160837628475,3.06711014473622,0.00216139197735667,0.0112723946266381
"ENSG00000005700",650.582526750987,-0.838984511714899,2.00445670895147,-0.418559556795702,0.675538051973259,0.883893298951514
"ENSG00000005801",143.55746204153,-0.179486440438371,2.4730372341683,-0.0725773304010661,0.942142466854427,1
"ENSG00000005810",760.06095475705,-0.131694322723478,2.47218952497171,-0.0532703182313601,0.957516529231023,1
"ENSG00000005812",245.414829843106,-1.28684437584888,1.80370624912707,-0.713444540357758,0.47557071990244,0.762809196654008
"ENSG00000005844",4.96251022801562,0.0777700326242879,1.50713339478691,0.0516012934842332,0.958846388663559,1
"ENSG00000005882",313.012585266514,-0.483592869885977,1.82156440072063,-0.265482169993365,0.790638043501432,0.935071857633056
"ENSG00000005884",6575.61215620078,-7.09203345347858,1.86211514607474,-3.80859017683643,0.000139761376842168,0.00103909788454615
"ENSG00000005889",296.079399910717,-1.59698918866313,1.88328376822303,-0.847981178200225,0.396448452951044,0.698000132139913
"ENSG00000005893",897.518859228319,-1.42679077617446,2.52353637011998,-0.565393387259413,0.571806221391253,0.829030006363272
"ENSG00000005961",388.338417159057,-1.9828852382092,1.73687330555931,-1.14164068954395,0.253603403446252,0.533709970545232
"ENSG00000005981",3.89692767022358,0,2.59954725705278,0,1,1
"ENSG00000006007",744.69137060458,-1.37775118214403,2.23165916605584,-0.61736630893284,0.536993139079151,0.804663200230157
"ENSG00000006016",7.66617700861993,0.592194790859425,2.0288537582303,0.291886385826043,0.770373492993374,0.926009639713464
"ENSG00000006025",79.8740668852735,-6.88041427862486,1.39661562232512,-4.92649098910277,8.37194712249716e-07,9.57596191789875e-06
"ENSG00000006042",225.455741370001,1.7612202806219,2.34652474617613,0.750565398252017,0.452914251805778,0.745623449317637
"ENSG00000006047",39.7891334316502,2.66575203900769,1.54586915324958,1.72443575408954,0.0846292076756776,0.239021893795445
