"ENTREZ_GENE_ID","Original ID","Value","Gene Name","Species"
"526","ATP6V1B2","","ATPase H+ transporting V1 subunit B2(ATP6V1B2)","Homo sapiens"
"527","ATP6V0C","","ATPase H+ transporting V0 subunit c(ATP6V0C)","Homo sapiens"
"528","ATP6V1C1","","ATPase H+ transporting V1 subunit C1(ATP6V1C1)","Homo sapiens"
"529","ATP6V1E1","","ATPase H+ transporting V1 subunit E1(ATP6V1E1)","Homo sapiens"
"533","ATP6V0B","","ATPase H+ transporting V0 subunit b(ATP6V0B)","Homo sapiens"
"534","ATP6V1G2","","ATPase H+ transporting V1 subunit G2(ATP6V1G2)","Homo sapiens"
"535","ATP6V0A1","","ATPase H+ transporting V0 subunit a1(ATP6V0A1)","Homo sapiens"
"537","ATP6AP1","","ATPase H+ transporting accessory protein 1(ATP6AP1)","Homo sapiens"
"538","ATP7A","","ATPase copper transporting alpha(ATP7A)","Homo sapiens"
"540","ATP7B","","ATPase copper transporting beta(ATP7B)","Homo sapiens"
"545","ATR","","ATR checkpoint kinase(ATR)","Homo sapiens"
"546","ATRX","","ATRX chromatin remodeler(ATRX)","Homo sapiens"
"547","KIF1A","","kinesin family member 1A(KIF1A)","Homo sapiens"
"549","AUH","","AU RNA binding methylglutaconyl-CoA hydratase(AUH)","Homo sapiens"
"550","AUP1","","AUP1 lipid droplet regulating VLDL assembly factor(AUP1)","Homo sapiens"
"551","AVP","","arginine vasopressin(AVP)","Homo sapiens"
"552","AVPR1A","","arginine vasopressin receptor 1A(AVPR1A)","Homo sapiens"
"553","AVPR1B","","arginine vasopressin receptor 1B(AVPR1B)","Homo sapiens"
"554","AVPR2","","arginine vasopressin receptor 2(AVPR2)","Homo sapiens"
"558","AXL","","AXL receptor tyrosine kinase(AXL)","Homo sapiens"
"563","AZGP1","","alpha-2-glycoprotein 1, zinc-binding(AZGP1)","Homo sapiens"
"566","AZU1","","azurocidin 1(AZU1)","Homo sapiens"
"567","B2M","","beta-2-microglobulin(B2M)","Homo sapiens"
"570","BAAT","","bile acid-CoA:amino acid N-acyltransferase(BAAT)","Homo sapiens"
"571","BACH1","","BTB domain and CNC homolog 1(BACH1)","Homo sapiens"
"572","BAD","","BCL2 associated agonist of cell death(BAD)","Homo sapiens"
"573","BAG1","","BAG cochaperone 1(BAG1)","Homo sapiens"
"578","BAK1","","BCL2 antagonist/killer 1(BAK1)","Homo sapiens"
"579","NKX3-2","","NK3 homeobox 2(NKX3-2)","Homo sapiens"
"580","BARD1","","BRCA1 associated RING domain 1(BARD1)","Homo sapiens"
"581","BAX","","BCL2 associated X, apoptosis regulator(BAX)","Homo sapiens"
"582","BBS1","","Bardet-Biedl syndrome 1(BBS1)","Homo sapiens"
"583","BBS2","","Bardet-Biedl syndrome 2(BBS2)","Homo sapiens"
"585","BBS4","","Bardet-Biedl syndrome 4(BBS4)","Homo sapiens"
"586","BCAT1","","branched chain amino acid transaminase 1(BCAT1)","Homo sapiens"
"587","BCAT2","","branched chain amino acid transaminase 2(BCAT2)","Homo sapiens"
"590","BCHE","","butyrylcholinesterase(BCHE)","Homo sapiens"
"593","BCKDHA","","branched chain keto acid dehydrogenase E1 subunit alpha(BCKDHA)","Homo sapiens"
"594","BCKDHB","","branched chain keto acid dehydrogenase E1 subunit beta(BCKDHB)","Homo sapiens"
"595","CCND1","","cyclin D1(CCND1)","Homo sapiens"
"596","BCL2","","BCL2 apoptosis regulator(BCL2)","Homo sapiens"
"597","BCL2A1","","BCL2 related protein A1(BCL2A1)","Homo sapiens"
"598","BCL2L1","","BCL2 like 1(BCL2L1)","Homo sapiens"
"599","BCL2L2","","BCL2 like 2(BCL2L2)","Homo sapiens"
"602","BCL3","","BCL3 transcription coactivator(BCL3)","Homo sapiens"
"604","BCL6","","BCL6 transcription repressor(BCL6)","Homo sapiens"
"605","BCL7A","","BAF chromatin remodeling complex subunit BCL7A(BCL7A)","Homo sapiens"
"606","NBEAP1","","neurobeachin pseudogene 1(NBEAP1)","Homo sapiens"
"607","BCL9","","BCL9 transcription coactivator(BCL9)","Homo sapiens"
"608","TNFRSF17","","TNF receptor superfamily member 17(TNFRSF17)","Homo sapiens"
"610","HCN2","","hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2(HCN2)","Homo sapiens"
"611","OPN1SW","","opsin 1, short wave sensitive(OPN1SW)","Homo sapiens"
"613","BCR","","BCR activator of RhoGEF and GTPase(BCR)","Homo sapiens"
"617","BCS1L","","BCS1 ubiquinol-cytochrome c reductase complex chaperone(BCS1L)","Homo sapiens"
"618","BCYRN1","","brain cytoplasmic RNA 1(BCYRN1)","Homo sapiens"
"622","BDH1","","3-hydroxybutyrate dehydrogenase 1(BDH1)","Homo sapiens"
"623","BDKRB1","","bradykinin receptor B1(BDKRB1)","Homo sapiens"
"624","BDKRB2","","bradykinin receptor B2(BDKRB2)","Homo sapiens"
"627","BDNF","","brain derived neurotrophic factor(BDNF)","Homo sapiens"
"629","CFB","","complement factor B(CFB)","Homo sapiens"
"631","BFSP1","","beaded filament structural protein 1(BFSP1)","Homo sapiens"
"632","BGLAP","","bone gamma-carboxyglutamate protein(BGLAP)","Homo sapiens"
"633","BGN","","biglycan(BGN)","Homo sapiens"
"634","CEACAM1","","CEA cell adhesion molecule 1(CEACAM1)","Homo sapiens"
"635","BHMT","","betaine--homocysteine S-methyltransferase(BHMT)","Homo sapiens"
"636","BICD1","","BICD cargo adaptor 1(BICD1)","Homo sapiens"
"637","BID","","BH3 interacting domain death agonist(BID)","Homo sapiens"
"638","BIK","","BCL2 interacting killer(BIK)","Homo sapiens"
"639","PRDM1","","PR/SET domain 1(PRDM1)","Homo sapiens"
"640","BLK","","BLK proto-oncogene, Src family tyrosine kinase(BLK)","Homo sapiens"
"641","BLM","","BLM RecQ like helicase(BLM)","Homo sapiens"
"642","BLMH","","bleomycin hydrolase(BLMH)","Homo sapiens"
"643","CXCR5","","C-X-C motif chemokine receptor 5(CXCR5)","Homo sapiens"
"644","BLVRA","","biliverdin reductase A(BLVRA)","Homo sapiens"
"645","BLVRB","","biliverdin reductase B(BLVRB)","Homo sapiens"
"646","BNC1","","basonuclin zinc finger protein 1(BNC1)","Homo sapiens"
"648","BMI1","","BMI1 proto-oncogene, polycomb ring finger(BMI1)","Homo sapiens"
"649","BMP1","","bone morphogenetic protein 1(BMP1)","Homo sapiens"
"650","BMP2","","bone morphogenetic protein 2(BMP2)","Homo sapiens"
"651","BMP3","","bone morphogenetic protein 3(BMP3)","Homo sapiens"
"652","BMP4","","bone morphogenetic protein 4(BMP4)","Homo sapiens"
"653","BMP5","","bone morphogenetic protein 5(BMP5)","Homo sapiens"
"654","BMP6","","bone morphogenetic protein 6(BMP6)","Homo sapiens"
"655","BMP7","","bone morphogenetic protein 7(BMP7)","Homo sapiens"
"656","BMP8B","","bone morphogenetic protein 8b(BMP8B)","Homo sapiens"
"657","BMPR1A","","bone morphogenetic protein receptor type 1A(BMPR1A)","Homo sapiens"
"658","BMPR1B","","bone morphogenetic protein receptor type 1B(BMPR1B)","Homo sapiens"
"659","BMPR2","","bone morphogenetic protein receptor type 2(BMPR2)","Homo sapiens"
"660","BMX","","BMX non-receptor tyrosine kinase(BMX)","Homo sapiens"
"661","POLR3D","","RNA polymerase III subunit D(POLR3D)","Homo sapiens"
"662","BNIP1","","BCL2 interacting protein 1(BNIP1)","Homo sapiens"
"663","BNIP2","","BCL2 interacting protein 2(BNIP2)","Homo sapiens"
"664","BNIP3","","BCL2 interacting protein 3(BNIP3)","Homo sapiens"
"665","BNIP3L","","BCL2 interacting protein 3 like(BNIP3L)","Homo sapiens"
"666","BOK","","BCL2 family apoptosis regulator BOK(BOK)","Homo sapiens"
"667","DST","","dystonin(DST)","Homo sapiens"
"668","FOXL2","","forkhead box L2(FOXL2)","Homo sapiens"
"669","BPGM","","bisphosphoglycerate mutase(BPGM)","Homo sapiens"
"670","BPHL","","biphenyl hydrolase like(BPHL)","Homo sapiens"
"671","BPI","","bactericidal permeability increasing protein(BPI)","Homo sapiens"
"672","BRCA1","","BRCA1 DNA repair associated(BRCA1)","Homo sapiens"
"673","BRAF","","B-Raf proto-oncogene, serine/threonine kinase(BRAF)","Homo sapiens"
"675","BRCA2","","BRCA2 DNA repair associated(BRCA2)","Homo sapiens"
"676","BRDT","","bromodomain testis associated(BRDT)","Homo sapiens"
"677","ZFP36L1","","ZFP36 ring finger protein like 1(ZFP36L1)","Homo sapiens"
"678","ZFP36L2","","ZFP36 ring finger protein like 2(ZFP36L2)","Homo sapiens"
"680","BRS3","","bombesin receptor subtype 3(BRS3)","Homo sapiens"
"682","BSG","","basigin (Ok blood group)(BSG)","Homo sapiens"
"683","BST1","","bone marrow stromal cell antigen 1(BST1)","Homo sapiens"
"684","BST2","","bone marrow stromal cell antigen 2(BST2)","Homo sapiens"
"685","BTC","","betacellulin(BTC)","Homo sapiens"
"686","BTD","","biotinidase(BTD)","Homo sapiens"
"687","KLF9","","KLF transcription factor 9(KLF9)","Homo sapiens"
"688","KLF5","","KLF transcription factor 5(KLF5)","Homo sapiens"
"689","BTF3","","basic transcription factor 3(BTF3)","Homo sapiens"
"690","BTF3P11","","basic transcription factor 3 pseudogene 11(BTF3P11)","Homo sapiens"
"694","BTG1","","BTG anti-proliferation factor 1(BTG1)","Homo sapiens"
"695","BTK","","Bruton tyrosine kinase(BTK)","Homo sapiens"
"696","BTN1A1","","butyrophilin subfamily 1 member A1(BTN1A1)","Homo sapiens"
"699","BUB1","","BUB1 mitotic checkpoint serine/threonine kinase(BUB1)","Homo sapiens"
"701","BUB1B","","BUB1 mitotic checkpoint serine/threonine kinase B(BUB1B)","Homo sapiens"
"705","BYSL","","bystin like(BYSL)","Homo sapiens"
"706","TSPO","","translocator protein(TSPO)","Homo sapiens"
"708","C1QBP","","complement C1q binding protein(C1QBP)","Homo sapiens"
"710","SERPING1","","serpin family G member 1(SERPING1)","Homo sapiens"
"711","ERC2-IT1","","ERC2 intronic transcript 1(ERC2-IT1)","Homo sapiens"
"712","C1QA","","complement C1q A chain(C1QA)","Homo sapiens"
"713","C1QB","","complement C1q B chain(C1QB)","Homo sapiens"
"714","C1QC","","complement C1q C chain(C1QC)","Homo sapiens"
"715","C1R","","complement C1r(C1R)","Homo sapiens"
"716","C1S","","complement C1s(C1S)","Homo sapiens"
"717","C2","","complement C2(C2)","Homo sapiens"
"718","C3","","complement C3(C3)","Homo sapiens"
"719","C3AR1","","complement C3a receptor 1(C3AR1)","Homo sapiens"
"720","C4A","","complement C4A (Chido/Rodgers blood group)(C4A)","Homo sapiens"
"721","C4B","","complement C4B (Chido/Rodgers blood group)(C4B)","Homo sapiens"
"722","C4BPA","","complement component 4 binding protein alpha(C4BPA)","Homo sapiens"
"725","C4BPB","","complement component 4 binding protein beta(C4BPB)","Homo sapiens"
"726","CAPN5","","calpain 5(CAPN5)","Homo sapiens"
"727","C5","","complement C5(C5)","Homo sapiens"
"728","C5AR1","","complement C5a receptor 1(C5AR1)","Homo sapiens"
"729","C6","","complement C6(C6)","Homo sapiens"
"730","C7","","complement C7(C7)","Homo sapiens"
"731","C8A","","complement C8 alpha chain(C8A)","Homo sapiens"
"732","C8B","","complement C8 beta chain(C8B)","Homo sapiens"
"733","C8G","","complement C8 gamma chain(C8G)","Homo sapiens"
"734","OSGIN2","","oxidative stress induced growth inhibitor family member 2(OSGIN2)","Homo sapiens"
"735","C9","","complement C9(C9)","Homo sapiens"
"738","VPS51","","VPS51 subunit of GARP complex(VPS51)","Homo sapiens"
"740","MRPL49","","mitochondrial ribosomal protein L49(MRPL49)","Homo sapiens"
"741","ZNHIT2","","zinc finger HIT-type containing 2(ZNHIT2)","Homo sapiens"
"744","MPPED2","","metallophosphoesterase domain containing 2(MPPED2)","Homo sapiens"
"745","MYRF","","myelin regulatory factor(MYRF)","Homo sapiens"
"746","TMEM258","","transmembrane protein 258(TMEM258)","Homo sapiens"
"747","DAGLA","","diacylglycerol lipase alpha(DAGLA)","Homo sapiens"
"752","FMNL1","","formin like 1(FMNL1)","Homo sapiens"
"753","LDLRAD4","","low density lipoprotein receptor class A domain containing 4(LDLRAD4)","Homo sapiens"
"754","PTTG1IP","","PTTG1 interacting protein(PTTG1IP)","Homo sapiens"
"757","TMEM50B","","transmembrane protein 50B(TMEM50B)","Homo sapiens"
"758","MPPED1","","metallophosphoesterase domain containing 1(MPPED1)","Homo sapiens"
"759","CA1","","carbonic anhydrase 1(CA1)","Homo sapiens"
"760","CA2","","carbonic anhydrase 2(CA2)","Homo sapiens"
"761","CA3","","carbonic anhydrase 3(CA3)","Homo sapiens"
"762","CA4","","carbonic anhydrase 4(CA4)","Homo sapiens"
"763","CA5A","","carbonic anhydrase 5A(CA5A)","Homo sapiens"
"765","CA6","","carbonic anhydrase 6(CA6)","Homo sapiens"
"766","CA7","","carbonic anhydrase 7(CA7)","Homo sapiens"
"767","CA8","","carbonic anhydrase 8(CA8)","Homo sapiens"
"768","CA9","","carbonic anhydrase 9(CA9)","Homo sapiens"
"770","CA11","","carbonic anhydrase 11(CA11)","Homo sapiens"
"771","CA12","","carbonic anhydrase 12(CA12)","Homo sapiens"
"773","CACNA1A","","calcium voltage-gated channel subunit alpha1 A(CACNA1A)","Homo sapiens"
"774","CACNA1B","","calcium voltage-gated channel subunit alpha1 B(CACNA1B)","Homo sapiens"
"775","CACNA1C","","calcium voltage-gated channel subunit alpha1 C(CACNA1C)","Homo sapiens"
"776","CACNA1D","","calcium voltage-gated channel subunit alpha1 D(CACNA1D)","Homo sapiens"
"777","CACNA1E","","calcium voltage-gated channel subunit alpha1 E(CACNA1E)","Homo sapiens"
"778","CACNA1F","","calcium voltage-gated channel subunit alpha1 F(CACNA1F)","Homo sapiens"
"779","CACNA1S","","calcium voltage-gated channel subunit alpha1 S(CACNA1S)","Homo sapiens"
"780","DDR1","","discoidin domain receptor tyrosine kinase 1(DDR1)","Homo sapiens"
"781","CACNA2D1","","calcium voltage-gated channel auxiliary subunit alpha2delta 1(CACNA2D1)","Homo sapiens"
"782","CACNB1","","calcium voltage-gated channel auxiliary subunit beta 1(CACNB1)","Homo sapiens"
"783","CACNB2","","calcium voltage-gated channel auxiliary subunit beta 2(CACNB2)","Homo sapiens"
"784","CACNB3","","calcium voltage-gated channel auxiliary subunit beta 3(CACNB3)","Homo sapiens"
"785","CACNB4","","calcium voltage-gated channel auxiliary subunit beta 4(CACNB4)","Homo sapiens"
"786","CACNG1","","calcium voltage-gated channel auxiliary subunit gamma 1(CACNG1)","Homo sapiens"
"788","SLC25A20","","solute carrier family 25 member 20(SLC25A20)","Homo sapiens"
"790","CAD","","carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase(CAD)","Homo sapiens"
"793","CALB1","","calbindin 1(CALB1)","Homo sapiens"
"794","CALB2","","calbindin 2(CALB2)","Homo sapiens"
"795","S100G","","S100 calcium binding protein G(S100G)","Homo sapiens"
"796","CALCA","","calcitonin related polypeptide alpha(CALCA)","Homo sapiens"
"797","CALCB","","calcitonin related polypeptide beta(CALCB)","Homo sapiens"
"799","CALCR","","calcitonin receptor(CALCR)","Homo sapiens"
"800","CALD1","","caldesmon 1(CALD1)","Homo sapiens"
"801","CALM1","","calmodulin 1(CALM1)","Homo sapiens"
"805","CALM2","","calmodulin 2(CALM2)","Homo sapiens"
"808","CALM3","","calmodulin 3(CALM3)","Homo sapiens"
"810","CALML3","","calmodulin like 3(CALML3)","Homo sapiens"
"811","CALR","","calreticulin(CALR)","Homo sapiens"
"813","CALU","","calumenin(CALU)","Homo sapiens"
"814","CAMK4","","calcium/calmodulin dependent protein kinase IV(CAMK4)","Homo sapiens"
"815","CAMK2A","","calcium/calmodulin dependent protein kinase II alpha(CAMK2A)","Homo sapiens"
"816","CAMK2B","","calcium/calmodulin dependent protein kinase II beta(CAMK2B)","Homo sapiens"
"817","CAMK2D","","calcium/calmodulin dependent protein kinase II delta(CAMK2D)","Homo sapiens"
"818","CAMK2G","","calcium/calmodulin dependent protein kinase II gamma(CAMK2G)","Homo sapiens"
"819","CAMLG","","calcium modulating ligand(CAMLG)","Homo sapiens"
"820","CAMP","","cathelicidin antimicrobial peptide(CAMP)","Homo sapiens"
"821","CANX","","calnexin(CANX)","Homo sapiens"
"822","CAPG","","capping actin protein, gelsolin like(CAPG)","Homo sapiens"
"823","CAPN1","","calpain 1(CAPN1)","Homo sapiens"
"824","CAPN2","","calpain 2(CAPN2)","Homo sapiens"
"825","CAPN3","","calpain 3(CAPN3)","Homo sapiens"
"826","CAPNS1","","calpain small subunit 1(CAPNS1)","Homo sapiens"
"827","CAPN6","","calpain 6(CAPN6)","Homo sapiens"
"828","CAPS","","calcyphosine(CAPS)","Homo sapiens"
"829","CAPZA1","","capping actin protein of muscle Z-line subunit alpha 1(CAPZA1)","Homo sapiens"
"830","CAPZA2","","capping actin protein of muscle Z-line subunit alpha 2(CAPZA2)","Homo sapiens"
"831","CAST","","calpastatin(CAST)","Homo sapiens"
"832","CAPZB","","capping actin protein of muscle Z-line subunit beta(CAPZB)","Homo sapiens"
"834","CASP1","","caspase 1(CASP1)","Homo sapiens"
"835","CASP2","","caspase 2(CASP2)","Homo sapiens"
"836","CASP3","","caspase 3(CASP3)","Homo sapiens"
"837","CASP4","","caspase 4(CASP4)","Homo sapiens"
"838","CASP5","","caspase 5(CASP5)","Homo sapiens"
"839","CASP6","","caspase 6(CASP6)","Homo sapiens"
"840","CASP7","","caspase 7(CASP7)","Homo sapiens"
"841","CASP8","","caspase 8(CASP8)","Homo sapiens"
"842","CASP9","","caspase 9(CASP9)","Homo sapiens"
"843","CASP10","","caspase 10(CASP10)","Homo sapiens"
"844","CASQ1","","calsequestrin 1(CASQ1)","Homo sapiens"
"845","CASQ2","","calsequestrin 2(CASQ2)","Homo sapiens"
"846","CASR","","calcium sensing receptor(CASR)","Homo sapiens"
"847","CAT","","catalase(CAT)","Homo sapiens"
"857","CAV1","","caveolin 1(CAV1)","Homo sapiens"
"858","CAV2","","caveolin 2(CAV2)","Homo sapiens"
"859","CAV3","","caveolin 3(CAV3)","Homo sapiens"
"860","RUNX2","","RUNX family transcription factor 2(RUNX2)","Homo sapiens"
"861","RUNX1","","RUNX family transcription factor 1(RUNX1)","Homo sapiens"
"862","RUNX1T1","","RUNX1 partner transcriptional co-repressor 1(RUNX1T1)","Homo sapiens"
"863","CBFA2T3","","CBFA2/RUNX1 partner transcriptional co-repressor 3(CBFA2T3)","Homo sapiens"
"864","RUNX3","","RUNX family transcription factor 3(RUNX3)","Homo sapiens"
"865","CBFB","","core-binding factor subunit beta(CBFB)","Homo sapiens"
"866","SERPINA6","","serpin family A member 6(SERPINA6)","Homo sapiens"
"867","CBL","","Cbl proto-oncogene(CBL)","Homo sapiens"
"868","CBLB","","Cbl proto-oncogene B(CBLB)","Homo sapiens"
"869","CBLN1","","cerebellin 1 precursor(CBLN1)","Homo sapiens"
"871","SERPINH1","","serpin family H member 1(SERPINH1)","Homo sapiens"
"873","CBR1","","carbonyl reductase 1(CBR1)","Homo sapiens"
"874","CBR3","","carbonyl reductase 3(CBR3)","Homo sapiens"
"875","CBS","","cystathionine beta-synthase(CBS)","Homo sapiens"
"881","CCIN","","calicin(CCIN)","Homo sapiens"
"885","CCK","","cholecystokinin(CCK)","Homo sapiens"
"886","CCKAR","","cholecystokinin A receptor(CCKAR)","Homo sapiens"
"887","CCKBR","","cholecystokinin B receptor(CCKBR)","Homo sapiens"
"889","KRIT1","","KRIT1 ankyrin repeat containing(KRIT1)","Homo sapiens"
"890","CCNA2","","cyclin A2(CCNA2)","Homo sapiens"
"891","CCNB1","","cyclin B1(CCNB1)","Homo sapiens"
"892","CCNC","","cyclin C(CCNC)","Homo sapiens"
"894","CCND2","","cyclin D2(CCND2)","Homo sapiens"
"896","CCND3","","cyclin D3(CCND3)","Homo sapiens"
"898","CCNE1","","cyclin E1(CCNE1)","Homo sapiens"
"899","CCNF","","cyclin F(CCNF)","Homo sapiens"
"900","CCNG1","","cyclin G1(CCNG1)","Homo sapiens"
"901","CCNG2","","cyclin G2(CCNG2)","Homo sapiens"
"902","CCNH","","cyclin H(CCNH)","Homo sapiens"
"904","CCNT1","","cyclin T1(CCNT1)","Homo sapiens"
"905","CCNT2","","cyclin T2(CCNT2)","Homo sapiens"
"908","CCT6A","","chaperonin containing TCP1 subunit 6A(CCT6A)","Homo sapiens"
"909","CD1A","","CD1a molecule(CD1A)","Homo sapiens"
"910","CD1B","","CD1b molecule(CD1B)","Homo sapiens"
"911","CD1C","","CD1c molecule(CD1C)","Homo sapiens"
"912","CD1D","","CD1d molecule(CD1D)","Homo sapiens"
"913","CD1E","","CD1e molecule(CD1E)","Homo sapiens"
"914","CD2","","CD2 molecule(CD2)","Homo sapiens"
"915","CD3D","","CD3 delta subunit of T-cell receptor complex(CD3D)","Homo sapiens"
"916","CD3E","","CD3 epsilon subunit of T-cell receptor complex(CD3E)","Homo sapiens"
"917","CD3G","","CD3 gamma subunit of T-cell receptor complex(CD3G)","Homo sapiens"
"919","CD247","","CD247 molecule(CD247)","Homo sapiens"
"920","CD4","","CD4 molecule(CD4)","Homo sapiens"
"921","CD5","","CD5 molecule(CD5)","Homo sapiens"
"922","CD5L","","CD5 molecule like(CD5L)","Homo sapiens"
"923","CD6","","CD6 molecule(CD6)","Homo sapiens"
"924","CD7","","CD7 molecule(CD7)","Homo sapiens"
"925","CD8A","","CD8 subunit alpha(CD8A)","Homo sapiens"
"926","CD8B","","CD8 subunit beta(CD8B)","Homo sapiens"
"928","CD9","","CD9 molecule(CD9)","Homo sapiens"
"929","CD14","","CD14 molecule(CD14)","Homo sapiens"
"930","CD19","","CD19 molecule(CD19)","Homo sapiens"
"931","MS4A1","","membrane spanning 4-domains A1(MS4A1)","Homo sapiens"
"932","MS4A3","","membrane spanning 4-domains A3(MS4A3)","Homo sapiens"
"933","CD22","","CD22 molecule(CD22)","Homo sapiens"
"939","CD27","","CD27 molecule(CD27)","Homo sapiens"
"940","CD28","","CD28 molecule(CD28)","Homo sapiens"
"941","CD80","","CD80 molecule(CD80)","Homo sapiens"
